,x,y
0,892.4102564102565,855.8740384615386
1,892.3076923076924,855.9000000000001
2,892.2051282051282,855.9259615384616
3,892.1025641025641,855.9778846153847
4,892.0,856.0038461538463
5,891.8974358974359,856.0298076923077
6,891.7948717948718,856.0557692307693
7,891.6923076923076,856.1076923076924
8,891.5897435897436,856.133653846154
9,891.4615384615386,856.185576923077
10,891.3333333333335,856.2115384615386
11,891.1794871794873,856.2375
12,890.948717948718,856.2375
13,890.6666666666667,856.1596153846153
14,890.3589743589745,856.1336538461538
15,890.0512820512822,856.0557692307692
16,889.7435897435898,856.0298076923077
17,889.4358974358975,856.0298076923077
18,889.1282051282053,856.0298076923077
19,888.8205128205129,856.0298076923077
20,888.5128205128207,856.0557692307692
21,888.2051282051284,856.0817307692307
22,887.923076923077,856.1076923076921
23,887.6666666666667,856.1076923076922
24,887.4358974358976,856.0817307692307
25,887.2307692307694,856.0557692307691
26,887.0512820512822,856.0298076923076
27,886.8717948717951,856.0038461538461
28,886.6666666666669,855.9519230769231
29,886.4102564102566,855.9259615384615
30,886.1538461538463,855.8740384615385
31,885.8717948717949,855.8221153846152
32,885.5641025641027,855.7701923076922
33,885.2564102564104,855.7182692307692
34,884.923076923077,855.6663461538461
35,884.5897435897436,855.614423076923
36,884.2820512820515,855.5625
37,883.9487179487181,855.5105769230769
38,883.5897435897436,855.4846153846153
39,883.2307692307693,855.4586538461538
40,882.8717948717949,855.4326923076922
41,882.5128205128206,855.4067307692306
42,882.1538461538462,855.3807692307691
43,881.7948717948718,855.3548076923075
44,881.4358974358975,855.3548076923076
45,881.0769230769231,855.3548076923078
46,880.7435897435898,855.3548076923078
47,880.3846153846154,855.3288461538461
48,880.0512820512821,855.3548076923076
49,879.6666666666667,855.3807692307693
50,879.2564102564104,855.3548076923076
51,878.8461538461539,855.2249999999999
52,878.3846153846155,855.0432692307692
53,877.8974358974359,854.7576923076922
54,877.3333333333334,854.5240384615383
55,876.8461538461539,854.1346153846154
56,876.3846153846155,853.5634615384615
57,875.9487179487181,852.8884615384615
58,875.6153846153848,852.1874999999999
59,875.4358974358976,851.4086538461538
60,875.371794871795,850.3442307692308
61,875.423076923077,848.9942307692306
62,875.0128205128207,849.4096153846153
63,874.8589743589745,849.8509615384615
64,874.9358974358976,850.2663461538461
65,875.269230769231,850.6557692307692
66,875.9358974358976,851.0451923076922
67,877.2179487179487,851.3307692307693
68,878.9871794871797,851.4605769230769
69,881.24358974359,851.7115384615385
70,883.2435897435898,851.9278846153846
71,885.371794871795,852.1875
72,888.4743589743592,851.8759615384615
73,892.0897435897438,851.5125
74,895.9102564102565,850.8634615384617
75,900.2435897435898,850.0586538461539
76,905.1666666666669,848.9682692307692
77,906.0384615384617,849.15
78,906.9871794871796,849.4615384615386
79,911.8589743589745,847.5144230769232
80,913.397435897436,847.7221153846156
81,914.9358974358975,847.9298076923079
82,916.474358974359,848.1634615384617
83,918.0128205128206,848.3711538461539
84,921.0897435897436,846.398076923077
85,924.1923076923078,844.0355769230771
86,927.7820512820515,842.9451923076924
87,931.5769230769232,842.1403846153846
88,935.8333333333335,841.5951923076923
89,940.2179487179488,841.2317307692308
90,944.7564102564105,841.0240384615386
91,949.0384615384617,841.0240384615385
92,953.1153846153846,841.0500000000001
93,957.2435897435898,841.1278846153848
94,961.5000000000001,841.1019230769232
95,965.3461538461539,841.1798076923078
96,968.9871794871797,841.2576923076923
97,972.1410256410259,841.4134615384617
98,975.0384615384618,841.5692307692309
99,977.6794871794873,841.8288461538463
100,980.0897435897436,842.0884615384615
101,982.2435897435898,842.2701923076924
102,984.2179487179488,842.4778846153846
103,985.9871794871796,842.6076923076923
104,987.2948717948718,842.8673076923077
105,988.7051282051283,843.023076923077
106,989.9615384615386,843.1269230769232
107,990.9615384615386,843.1269230769232
108,991.6794871794874,843.075
109,991.8846153846156,842.9711538461538
110,991.6538461538463,842.7375
111,991.2179487179488,842.348076923077
112,990.5256410256412,841.7509615384616
113,989.6538461538463,841.0240384615385
114,988.7307692307694,840.0115384615384
115,987.7820512820515,838.7394230769231
116,986.8589743589746,837.233653846154
117,985.9615384615387,835.4423076923077
118,985.1410256410259,833.4951923076923
119,985.1410256410257,833.5471153846153
120,984.9615384615385,833.6509615384615
121,984.6538461538462,833.8326923076922
122,984.24358974359,834.0403846153846
123,983.8589743589745,834.2740384615386
124,983.5256410256412,834.4817307692308
125,983.371794871795,834.7413461538462
126,983.5512820512822,835.0009615384615
127,983.8846153846155,835.1826923076924
128,984.397435897436,835.3384615384615
129,985.6538461538463,835.2086538461539
130,986.9102564102566,835.4163461538461
131,988.3461538461539,835.4942307692307
132,990.24358974359,835.6110576923078
133,992.6025641025642,835.766826923077
134,996.0641025641028,835.5591346153847
135,999.9615384615387,835.1697115384616
136,1004.3205128205128,834.5466346153846
137,1008.9358974358976,833.7158653846153
138,1013.5256410256412,832.6514423076923
139,1018.24358974359,831.1716346153846
140,1018.0897435897436,828.73125
141,1018.6794871794873,828.6014423076924
142,1023.0897435897438,826.4206730769232
143,1024.3205128205132,826.6802884615386
144,1028.4487179487182,823.9802884615385
145,1029.7564102564104,824.2399038461538
146,1032.371794871795,823.7466346153848
147,1035.1410256410259,823.2274038461541
148,1038.4401709401711,822.9072115384616
149,1042.269230769231,822.7860576923078
150,1046.6282051282055,822.8379807692309
151,1051.294871794872,822.99375
152,1055.9871794871797,823.1495192307692
153,1060.6794871794873,823.3052884615385
154,1065.320512820513,823.4870192307693
155,1069.7307692307695,823.6427884615385
156,1073.9358974358977,823.7985576923078
157,1077.8717948717951,823.9802884615385
158,1081.5641025641025,824.1879807692308
159,1085.0256410256409,824.3697115384616
160,1088.3333333333333,824.564423076923
161,1091.5128205128208,824.7721153846155
162,1094.5897435897439,824.9798076923078
163,1097.4615384615386,825.1615384615385
164,1100.1538461538462,825.3432692307692
165,1102.6410256410256,825.5509615384616
166,1104.923076923077,825.7846153846154
167,1107.025641025641,826.0442307692308
168,1108.5384615384614,826.2778846153847
169,1109.8974358974358,826.4596153846155
170,1111.2564102564104,826.5634615384618
171,1112.2051282051282,826.2519230769232
172,1112.923076923077,825.8365384615386
173,1114.2820512820515,826.0182692307693
174,1114.9102564102566,825.6028846153847
175,1114.8076923076924,824.6163461538462
176,1114.5256410256413,823.3701923076923
177,1115.9871794871797,823.5519230769231
178,1117.320512820513,823.785576923077
179,1118.679487179487,823.8375
180,1119.7692307692307,823.9283653846154
181,1120.6153846153848,824.1360576923078
182,1121.2564102564104,824.4216346153846
183,1121.7435897435896,824.8889423076924
184,1122.0512820512822,825.4341346153846
185,1122.2564102564104,826.083173076923
186,1122.4358974358975,826.9139423076924
187,1122.6666666666667,827.9004807692309
188,1123.0256410256409,829.0427884615385
189,1123.5,828.5884615384616
190,1124.1025641025642,826.5894230769231
191,1124.7500000000002,825.4016826923078
192,1126.044871794872,823.0521634615384
193,1127.3205128205127,821.3322115384615
194,1128.576923076923,820.2158653846154
195,1129.1666666666667,818.3033653846154
196,1129.0128205128208,815.5687499999999
197,1127.8589743589746,812.1418269230769
198,1130.7051282051282,810.8956730769231
199,1133.3974358974358,809.3596153846154
200,1135.9358974358975,807.5336538461539
201,1138.388888888889,805.3442307692309
202,1139.9102564102566,803.3798076923077
203,1140.9871794871797,801.225
204,1138.371794871795,801.9519230769232
205,1138.397435897436,799.7971153846155
206,1138.1410256410259,797.6942307692308
207,1141.0641025641025,794.2153846153847
208,1141.551282051282,794.2153846153847
209,1138.6538461538462,796.3182692307693
210,1139.0897435897436,796.2923076923076
211,1141.2179487179487,795.8509615384615
212,1143.9615384615386,795.6173076923077
213,1147.0128205128206,795.4485576923078
214,1148.8589743589744,797.4995192307692
215,1150.8846153846155,800.0437499999999
216,1152.6538461538464,801.341826923077
217,1154.217948717949,802.4322115384616
218,1155.448717948718,803.2889423076923
219,1156.6025641025642,803.8860576923076
220,1157.5256410256413,804.3274038461539
221,1158.2948717948718,804.664903846154
222,1159.1666666666667,804.9764423076924
223,1159.9358974358975,805.1841346153847
224,1160.7307692307693,805.44375
225,1161.6025641025642,805.6254807692309
226,1162.5000000000002,805.8072115384616
227,1163.320512820513,805.95
228,1164.1153846153848,806.053846153846
229,1164.8846153846157,806.066826923077
230,1165.6282051282053,806.0408653846155
231,1166.5000000000002,806.0408653846154
232,1167.346153846154,806.0149038461539
233,1168.2243589743591,806.0927884615385
234,1169.6987179487182,806.11875
235,1170.846153846154,806.2225961538462
236,1171.948717948718,806.4043269230768
237,1172.6410256410259,806.6639423076923
238,1173.4871794871797,807.0014423076924
239,1174.7948717948718,807.3649038461539
240,1176.1025641025642,807.3649038461538
241,1177.3846153846155,807.5206730769231
242,1179.1794871794873,808.1697115384616
243,1181.4871794871797,809.2860576923076
244,1182.3076923076926,809.9610576923077
245,1182.8974358974363,810.84375
246,1183.3589743589746,811.8822115384615
247,1183.6666666666667,813.1283653846154
248,1183.769230769231,814.5302884615386
249,1182.9743589743591,813.9072115384618
250,1182.3076923076926,813.2062500000001
