,Angular_Velocity
0,1.8840341015579982
1,4.851293167590074
2,15.16601752861464
3,25.863540349063257
4,22.761746867214626
5,30.707416897832786
6,38.65564236618652
7,97.27152696630169
8,68.2993971328291
9,5.779312375370612
10,47.56679771982268
11,46.65542839415951
12,162.06625541586882
13,176.19129851895053
14,9.655541071610655
15,192.85224081900017
16,318.98343366846694
17,104.68163576919376
18,1.2356710006438907
19,276.99868932883066
20,252.86587465785303
21,45.7445817670553
22,213.5948306715214
23,167.660101403666
24,76.94063832244122
