,x,y
0,811.1746031746032,275.4964285714286
1,808.9523809523811,275.8821428571429
2,806.7301587301588,276.2678571428572
3,804.5079365079365,276.68571428571437
4,802.2539682539683,277.1357142857143
5,799.9682539682541,277.6821428571429
6,797.7142857142859,278.2607142857143
7,795.4603174603175,278.87142857142857
8,793.2063492063493,279.5464285714285
9,790.9523809523811,280.18928571428575
10,788.7301587301589,280.89642857142854
11,786.5079365079365,281.66785714285714
12,784.3492063492064,282.4071428571429
13,782.2222222222223,283.21071428571435
14,780.1269841269841,284.04642857142863
15,778.063492063492,284.91428571428577
16,776.0000000000001,285.7821428571429
17,774.0,286.61785714285713
18,772.1269841269842,287.5178571428571
19,770.2539682539684,288.45000000000005
20,768.4761904761907,289.5107142857143
21,766.793650793651,290.6035714285714
22,765.1746031746034,291.72857142857146
23,763.5873015873017,292.9178571428572
24,762.1904761904763,294.2357142857144
25,760.8253968253969,295.6178571428572
26,759.5555555555555,297.1285714285715
27,758.4444444444446,298.7678571428572
28,757.4285714285714,300.5357142857144
29,756.5396825396825,302.43214285714294
30,755.8412698412699,304.3607142857143
31,755.1428571428571,306.4821428571429
32,754.6984126984128,308.63571428571436
33,754.3809523809524,310.91785714285714
34,754.2222222222222,313.3285714285714
35,754.2222222222222,315.83571428571435
36,754.3492063492064,318.40714285714284
37,754.6031746031747,321.075
38,754.984126984127,323.8071428571429
39,755.5238095238095,326.57142857142867
40,756.1269841269841,329.33571428571435
41,756.8253968253969,332.16428571428577
42,757.6190476190477,335.1214285714286
43,758.5714285714287,338.17500000000007
44,759.6825396825399,341.2928571428572
45,760.825396825397,344.44285714285724
46,762.1904761904763,347.59285714285727
47,763.7142857142859,350.7107142857144
48,765.2698412698415,353.8928571428572
49,766.9841269841273,357.04285714285726
50,768.8571428571431,360.1285714285715
51,770.825396825397,363.1500000000001
52,772.920634920635,366.23571428571444
53,775.1746031746034,369.25714285714304
54,777.5873015873018,372.2464285714287
55,780.0952380952383,375.2357142857143
56,782.6984126984129,378.28928571428577
57,785.3650793650795,381.27857142857147
58,788.0952380952382,384.2678571428571
59,790.8888888888889,387.2571428571428
60,793.7142857142857,390.2464285714285
61,796.6031746031746,393.2357142857142
62,799.4920634920634,396.22499999999985
63,802.4126984126983,399.2464285714284
64,805.2698412698412,402.267857142857
65,808.126984126984,405.2571428571427
66,810.9206349206347,408.2464285714284
67,813.6507936507935,411.2357142857141
68,816.3492063492063,414.192857142857
69,818.952380952381,417.2142857142856
70,821.4920634920635,420.23571428571415
71,823.968253968254,423.2571428571427
72,826.3492063492064,426.31071428571414
73,828.6666666666667,429.42857142857133
74,830.888888888889,432.5785714285713
75,833.0476190476192,435.72857142857134
76,835.0793650793652,438.94285714285706
77,837.0031746031747,442.17642857142846
78,838.8190476190478,445.42928571428564
79,840.4952380952383,448.7014285714286
80,842.0317460317463,451.9928571428572
81,843.4285714285717,455.30357142857144
82,844.8571428571431,458.6142857142857
83,846.2222222222223,461.8607142857143
84,847.3650793650796,465.2035714285715
85,848.2857142857146,468.675
86,849.8095238095241,471.95357142857154
87,851.2063492063495,475.0714285714286
88,852.1587301587305,478.4142857142857
89,853.2495238095241,481.7687142857143
90,854.4469841269845,485.16685714285717
91,855.7511111111114,488.6087142857143
92,857.161904761905,492.0621428571429
93,858.6793650793653,495.5592857142857
94,860.3034920634923,499.1001428571429
95,862.0025396825398,502.65257142857143
96,863.8082539682542,506.21657142857146
97,865.7523809523811,509.76000000000005
98,867.7396825396827,513.2828571428572
99,869.833650793651,516.8172857142857
100,872.0342857142858,520.2989999999999
101,874.3098412698415,523.7280000000001
102,876.6603174603176,527.1364285714287
103,879.1174603174604,530.492142857143
104,881.649523809524,533.8272857142858
105,884.2565079365081,537.0454285714287
106,886.9384126984129,540.2429999999999
107,889.6952380952382,543.42
108,892.5269841269844,546.5764285714284
109,895.4653968253971,549.7122857142856
110,898.4787301587304,552.7632857142856
111,901.5352380952384,555.7937142857143
112,904.666666666667,558.8035714285714
113,907.8730158730161,561.7928571428572
114,911.1746031746035,564.9107142857143
115,914.539682539683,567.9642857142858
116,917.9047619047623,571.1464285714287
117,921.2380952380955,574.3607142857145
118,924.730158730159,577.3821428571431
119,928.0634920634924,580.5321428571431
120,931.3333333333336,583.5857142857143
121,934.8888888888893,586.4785714285715
122,938.3809523809527,589.3392857142858
123,941.8730158730161,592.0714285714286
124,945.3650793650795,594.5785714285713
125,948.825396825397,596.8607142857143
126,952.2857142857144,598.9499999999999
127,955.6825396825399,600.9107142857141
128,959.0476190476193,602.742857142857
129,962.2539682539685,604.3821428571428
130,965.4603174603177,605.8928571428571
131,968.6031746031747,607.3071428571429
132,971.6190476190476,608.5607142857143
133,974.5396825396825,609.7178571428573
134,977.3968253968254,610.7142857142859
135,980.063492063492,611.6785714285717
136,982.6666666666666,612.514285714286
137,984.984126984127,613.4142857142859
138,987.2063492063493,614.1535714285716
139,989.2380952380954,614.8285714285715
140,991.0476190476193,615.4392857142858
141,992.7301587301589,615.9535714285715
142,994.2539682539684,616.3714285714285
143,995.6190476190478,616.6928571428571
144,996.857142857143,616.9821428571427
145,998.0000000000002,617.2071428571426
146,998.920634920635,617.3035714285712
147,999.3968253968256,617.142857142857
148,1000.0317460317461,616.9499999999999
149,1000.0317460317461,616.6285714285714
150,1000.3809523809525,616.4357142857142
151,1000.5079365079367,616.2749999999999
152,1000.4761904761907,616.1464285714285
153,1000.2857142857144,615.9214285714286
154,1000.0052910052912,615.7553571428572
155,999.6349206349208,615.6482142857144
156,999.2380952380954,615.6
157,998.7830687830689,615.5142857142857
158,998.2698412698414,615.4553571428571
159,997.6666666666667,615.4232142857143
160,997.0370370370371,615.3857142857142
161,996.3809523809525,615.3107142857143
162,995.6984126984129,615.2625
163,995.0211640211642,615.2089285714285
164,994.3492063492065,615.15
165,993.7142857142859,615.0857142857142
166,993.1164021164022,615.0160714285714
167,992.5555555555558,614.9410714285715
168,992.0317460317463,614.8607142857143
169,991.6084656084658,614.7750000000001
170,991.2539682539685,614.7160714285715
171,991.0000000000003,614.6517857142858
172,990.8095238095241,614.6839285714287
173,990.8412698412702,615.0375
174,990.9682539682543,615.4553571428572
175,991.2222222222226,615.8732142857144
176,991.5714285714289,616.3875000000002
177,992.0793650793654,616.9982142857143
178,992.7460317460321,617.6089285714287
179,993.5714285714289,618.219642857143
180,994.6507936507938,618.9267857142859
181,995.8571428571431,619.6339285714287
182,997.234920634921,620.3217857142859
183,998.8158730158733,620.8939285714287
184,1000.7587301587304,621.3825
185,1002.9682539682542,621.7553571428572
186,1005.4126984126987,621.9803571428573
187,1007.9841269841273,622.0767857142858
188,1010.6825396825401,622.0446428571429
189,1013.698412698413,621.7874999999999
190,1017.0952380952384,621.3375
191,1019.9206349206352,620.9839285714287
192,1023.0000000000002,620.7267857142858
193,1026.619047619048,620.2124999999999
194,1030.194920634921,619.6223571428571
195,1033.7911111111114,618.9884999999999
196,1037.3123809523813,618.3109285714287
197,1040.7587301587305,617.6217857142858
198,1044.130158730159,616.9532142857144
199,1047.3949206349212,616.3052142857144
200,1050.5530158730162,615.7099285714287
201,1053.5726984126986,615.1352142857144
202,1056.4539682539682,614.6453571428573
203,1059.1650793650792,614.1439285714288
204,1061.7377777777776,613.6309285714287
205,1064.1720634920634,613.2027857142858
206,1066.4044444444444,612.7309285714286
207,1068.4984126984127,612.2796428571429
208,1070.4539682539682,611.8489285714287
209,1072.2076190476193,611.406642857143
210,1073.8546031746034,610.9527857142858
