,Angular_Velocity,Angle
0,27.770484262219103,4.6284140437031835
1,117.51440942531853,19.585734904219755
2,2.46119952681504,0.41019992113584
3,39.7664450522908,6.627740842048466
4,12.80654595252046,2.1344243254200768
5,29.76929342148851,4.961548903581418
6,50.14660515223298,8.357767525372163
7,170.12916831559735,28.354861385932892
8,431.9584872639516,71.9930812106586
9,80.9244906673824,13.4874151112304
10,495.71690550620605,82.61948425103434
11,234.76756485103317,39.12792747517219
12,210.41670516187156,35.069450860311925
13,79.83111798578996,13.305186330964991
14,787.6484749487938,131.27474582479897
15,283.66352774728495,47.27725462454749
16,313.53701248153345,52.256168746922235
17,15.832661055298948,2.6387768425498246
18,49.0746855817588,8.179114263626467
19,324.30295504204224,54.050492507007036
20,986.4185231365539,164.40308718942563
21,586.1647451697175,97.69412419495292
22,33.18972133841062,5.531620223068437
23,234.90678577320313,39.15113096220052
24,33.75252552869463,5.6254209214491055
25,842.3181850139727,140.38636416899544
26,463.6992737725918,77.28321229543197
27,281.4596082613821,46.909934710230345
28,166.19967666463333,27.69994611077222
29,868.9301050660324,144.82168417767207
30,221.77101154079136,36.96183525679856
31,963.8582043917216,160.64303406528694
32,157.34911295507075,26.224852159178457
33,732.4288659401519,122.07147765669198
34,457.0345116799815,76.17241861333025
35,495.3186230542093,82.55310384236822
36,306.5982068561726,51.09970114269544
37,48.25441771990795,8.04240295331799
38,947.8997736254136,157.9832956042356
39,537.338856132603,89.5564760221005
40,360.6734588409427,60.11224314015711
41,808.8791352888143,134.81318921480238
42,507.757794464758,84.62629907745966
43,70.23037230963753,11.705062051606253
44,949.3271908680925,158.22119847801542
45,257.71210541531275,42.95201756921879
46,274.477034239297,45.74617237321616
47,284.69528651818337,47.44921441969722
48,417.33381958466055,69.55563659744342
49,294.27437514593043,49.0457291909884
50,237.9534652508543,39.65891087514238
51,600.7890326014685,100.13150543357808
52,228.4078724935067,38.06797874891778
53,154.93613547998225,25.822689246663707
54,253.7895671311356,42.2982611885226
55,132.66722617234413,22.111204362057354
56,96.09267164467275,16.015445274112125
57,35.74780101875779,5.957966836459631
58,3.780439985448206,0.6300733309080343
59,12.2669792538647,2.044496542310783
60,0.0,0.0
61,34.88293296674068,5.813822161123447
62,17.18806479739337,2.864677466232228
