,Angular_Velocity,Angle
0,74.16060325612229,12.360100542687046
1,130.53191012281985,21.755318353803307
2,69.951745810924,11.658624301820666
3,21.544006004848722,3.590667667474787
4,7.706304884627731,1.2843841474379551
5,45.2902332474044,7.548372207900734
6,229.8464818667944,38.30774697779906
7,251.6193891936407,41.93656486560678
8,84.61395492228364,14.102325820380605
9,236.93600839151227,39.48933473191871
10,388.41390690759243,64.7356511512654
11,6.683381332019071,1.113896888669845
12,1056.9929550188697,176.16549250314492
13,806.2469834743126,134.37449724571877
14,410.2213783180063,68.37022971966772
15,207.86627674619,34.644379457698335
16,8.12824271237553,1.3547071187292548
17,400.00257544261,66.66709590710167
18,93.43311938734772,15.572186564557951
19,26.607994887661775,4.4346658146102955
20,491.91400408272625,81.98566734712104
21,465.3060091950612,77.5510015325102
22,23.560302549480276,3.926717091580046
23,173.4410477970192,28.906841299503196
24,36.043199336211366,6.007199889368561
25,216.11693292949226,36.019488821582044
26,799.7799099676001,133.29665166126668
27,131.58747223912818,21.931245373188027
28,163.48397574500308,27.247329290833843
29,572.7429123112184,95.45715205186974
30,121.14122895809187,20.190204826348644
31,994.2408455953554,165.7068075992259
32,175.5992790580909,29.266546509681813
33,347.6256447955895,57.93760746593158
34,341.2085894264707,56.868098237745116
35,365.44723196738846,60.907871994564736
36,23.464835151034304,3.910805858505717
37,347.62256420485613,57.93709403414269
38,809.5856986522311,134.93094977537186
39,567.4103558807789,94.56839264679647
40,145.07836951434155,24.179728252390255
41,509.33884690632044,84.88980781772007
42,78.62621772506144,13.104369620843572
43,85.84402166441097,14.307336944068494
44,129.76873261228985,21.628122102048305
45,369.7650095671565,61.62750159452607
46,142.84010719722022,23.806684532870033
47,277.93771370925924,46.322952284876536
48,264.7029124682164,44.11715207803607
49,28.717658277673074,4.786276379612179
50,163.5005005599234,27.2500834266539
51,1078.7493065763344,179.79155109605574
52,210.6904473669716,35.11507456116193
53,155.07581495365028,25.84596915894171
54,249.59200956534542,41.5986682608909
55,203.61104206471882,33.935173677453136
56,68.96312456004594,11.493854093340989
57,75.28676484621052,12.547794141035086
58,16.30064779667243,2.716774632778738
59,5.835897841298642,0.9726496402164403
60,8.116140767769958,1.3526901279616594
61,23.80302445827877,3.9671707430464616
62,10.240575814056678,1.706762635676113
