,Angular_Velocity,Angle
0,14.080756496875056,2.346792749479176
1,25.491391133510184,4.248565188918364
2,178.21855735927127,29.703092893211878
3,82.73596198032452,13.789326996720751
4,2.813336302533266,0.46888938375554434
5,54.77821200775719,9.129702001292864
6,308.7741685669847,51.462361427830785
7,372.01874141361657,62.00312356893609
8,114.21324395863172,19.035540659771954
9,673.9011814079988,112.31686356799979
10,260.17561890435815,43.36260315072636
11,273.1216217434695,45.52027029057825
12,467.62901790735714,77.93816965122619
13,259.8243503130738,43.3040583855123
14,46.252923802981435,7.708820633830239
15,388.25559364711086,64.7092656078518
16,81.98618828264577,13.664364713774294
17,305.9965626120273,50.999427102004546
18,232.61521694369705,38.769202823949506
19,301.22099338739565,50.20349889789927
20,787.9232256432557,131.32053760720927
21,771.7238738686192,128.62064564476987
22,178.59511616015106,29.765852693358507
23,124.84037707110875,20.806729511851458
24,301.50637892207055,50.25106315367842
25,378.6066118238284,63.10110197063806
26,192.60327987709886,32.10054664618314
27,167.70681133914258,27.951135223190427
28,627.7750387314762,104.6291731219127
29,134.26318989135055,22.37719831522509
30,202.90132287673802,33.816887146123
31,421.7787721682016,70.2964620280336
32,375.83513821276705,62.63918970212784
33,100.0664449732782,16.6777408288797
34,427.3137937800736,71.21896563001226
35,538.1859077531834,89.69765129219722
36,198.75707734194424,33.12617955699071
37,444.5726497088009,74.09544161813348
38,388.2517774926348,64.7086295821058
39,51.242588516883494,8.540431419480582
40,368.3592349971839,61.39320583286398
41,649.0042364789732,108.16737274649553
42,286.13889187282064,47.68981531213677
43,122.70176118428847,20.450293530714745
44,303.45082432848596,50.57513738808099
45,312.4331951294001,52.07219918823334
46,72.05549775061495,12.00924962510249
47,374.5938683290507,62.43231138817511
48,684.0253497175232,114.00422495292052
49,437.9016632834956,72.98361054724927
50,12.860489655742176,2.143414942623696
51,293.921453739263,48.98690895654383
52,159.67962991636844,26.613271652728073
53,66.2623229477178,11.043720491286301
54,39.607575518517805,6.601262586419634
55,1.5064026544485023,0.2510671090747504
56,22.01363250905699,3.668938751509498
57,18.293624841643915,3.048937473607319
58,10.847969401093021,1.80799490018217
59,3.901415981529001,0.6502359969215001
60,18.884929405029972,3.1474882341716617
61,13.17882514727949,2.196470857879915
62,4.466612611107452,0.7444354351845753
