,Angular_Velocity,Angle
0,39.623420312975874,6.603903385495978
1,45.3956902782482,7.565948379708034
2,131.0526439927302,21.8421073321217
3,96.47331086887786,16.078885144812975
4,10.279306356468506,1.7132177260780843
5,6.8130302121254465,1.135505035354241
6,346.3665830593919,57.72776384323198
7,255.90014220735455,42.650023701225756
8,130.58539875407527,21.764233125679212
9,564.977679428421,94.16294657140348
10,259.2055538445713,43.200925640761874
11,324.25982529338177,54.04330421556362
12,496.3375827238419,82.72293045397365
13,116.06479653435944,19.344132755726573
14,195.15762990222942,32.52627165037157
15,261.45928570784884,43.5765476179748
16,6.164105689282539,1.0273509482137564
17,517.0804027019526,86.18006711699209
18,62.97768444821957,10.496280741369928
19,539.2838977676229,89.88064962793713
20,211.6831951475329,35.280532524588814
21,752.6275691457768,125.43792819096278
22,7.6956864884084295,1.2826144147347383
23,123.4294107468309,20.57156845780515
24,420.93037033394114,70.15506172232352
25,153.38832038794814,25.564720064658022
26,202.97853761247674,33.829756268746124
27,98.47071285925972,16.411785476543287
28,246.48513770867564,41.08085628477927
29,906.2287145256875,151.03811908761458
30,292.17748919873833,48.69624819978972
31,335.50453990018224,55.91742331669703
32,234.05451099388057,39.00908516564676
33,50.47962846164536,8.413271410274227
34,351.5810273945443,58.596837899090715
35,407.9113903428405,67.98523172380675
36,241.00745286577285,40.16790881096214
37,446.7118376638182,74.4519729439697
38,32.53487030190418,5.422478383650696
39,36.62436743211061,6.104061238685101
40,253.40727009358272,42.23454501559712
41,565.1170329696896,94.18617216161493
42,302.53572488949925,50.422620814916534
43,224.8460691404088,37.474344856734795
44,37.735238939781325,6.289206489963554
45,263.71155034467785,43.9519250574463
46,108.81955960399756,18.136593267332927
47,270.5692479507295,45.09487465845491
48,534.2444847935209,89.0407474655868
49,436.30685277631346,72.71780879605224
50,453.19363182292886,75.53227197048814
51,311.50839208553543,51.918065347589234
52,503.3370784921369,83.88951308202282
53,53.695852385545614,8.949308730924269
54,63.36824343738072,10.56137390623012
55,47.2336833803259,7.872280563387649
56,40.01777275925905,6.669628793209842
57,60.13451072749001,10.022418454581668
58,12.477546402111898,2.0795910670186495
59,22.03178397429955,3.6719639957165913
60,6.286038626480167,1.0476731044133611
61,11.422303305839439,1.9037172176399062
62,6.35954802206895,1.059924670344825
