,Angular_Velocity,Angle
0,15.765287715157688,2.6275479525262813
1,1.2897199605946077,0.21495332676576795
2,75.16385973889126,12.527309956481876
3,36.819897810557386,6.136649635092898
4,144.12959123616687,24.021598539361143
5,242.1728784210741,40.36214640351235
6,81.12965469802248,13.521609116337078
7,94.33074119234155,15.72179019872359
8,48.6916488143588,8.115274802393133
9,776.3107964596215,129.38513274327025
10,755.4579922989656,125.90966538316091
11,82.48184939334014,13.746974898890022
12,190.97613269613925,31.829355449356537
13,328.9242935412735,54.82071559021225
14,223.93576083154423,37.32262680525737
15,129.11182416118638,21.51863736019773
16,774.9012385431851,129.15020642386418
17,898.8307842429737,149.80513070716228
18,107.9397230649287,17.989953844154783
19,389.8036019942425,64.96726699904042
20,1068.9196300131405,178.15327166885675
21,728.098833447292,121.34980557454865
22,16.542239396682373,2.757039899447062
23,801.8633079116827,133.6438846519471
24,77.60932264235721,12.934887107059534
25,427.5932136419705,71.26553560699509
26,233.729873734723,38.95497895578716
27,33.698827146747576,5.616471191124596
28,2.124807839070596,0.35413463984509924
29,634.2348088469789,105.70580147449648
30,85.98992279895707,14.331653799826178
31,205.45758537921384,34.24293089653564
32,473.01773964785156,78.83628994130859
33,192.1741961441371,32.02903269068952
34,155.10100062897297,25.850166771495495
35,427.56175013833274,71.26029168972212
36,187.16468808654224,31.194114681090372
37,63.18574025378821,10.530956708964702
38,555.4119767859492,92.56866279765819
39,124.48675882544993,20.747793137574988
40,55.27678103766822,9.21279683961137
41,313.23895415411613,52.20649235901935
42,108.19651335170266,18.032752225283776
43,240.8228291314786,40.13713818857977
44,376.81270059874254,62.80211676645708
45,184.10934496810262,30.684890828017103
46,156.6130321081204,26.102172018020063
47,249.2336210039286,41.538936833988096
48,111.8972325243084,18.6495387540514
49,146.4885609886997,24.41476016478328
50,211.85232059315592,35.30872009885932
51,499.17556244495506,83.19592707415917
52,7.211926222700433,1.2019877037834055
53,244.9982912987597,40.83304854979328
54,384.37764894640037,64.06294149106672
55,149.0165761933634,24.836096032227232
56,79.10044423332828,13.183407372221378
57,108.27997769107618,18.046662948512697
58,24.02585807485882,4.0043096791431365
59,7.226419885535211,1.2044033142558686
60,25.379040352651906,4.229840058775317
61,19.11810125915297,3.1863502098588277
62,16.54223939668158,2.7570398994469296
