,Angular_Velocity
0,15.591565469564406
1,4.469438379544484
2,16.563040330770047
3,24.52442064874585
4,27.905302026158658
5,31.377025170856864
6,53.46112206523059
7,55.579939406523664
8,32.59799403350391
9,11.841850809231971
10,71.21978554484838
11,26.819909572886452
12,9.432620304075291
13,51.0858783109453
14,31.803242951195138
15,108.28770501068881
16,76.20665014549785
17,96.1461344478551
18,99.30624915668666
19,73.02038568532323
20,56.00255385792625
21,137.94904081125298
22,109.5353140444452
23,25.490457046640202
24,55.42490329652846
