923.3333333333334,388.125,2.0
936.6666666666667,465.75,2.0
876.6666666666667,469.125,2.0
866.6666666666667,550.125,2.0
853.3333333333334,597.375,2.0
993.3333333333334,462.375,2.0
1026.6666666666667,550.125,2.0
1003.3333333333334,604.125,2.0
893.3333333333334,644.625,2.0
880.0,772.875,2.0
903.3333333333334,907.875,2.0
963.3333333333334,644.625,2.0
973.3333333333334,762.75,2.0
996.6666666666667,894.375,2.0
913.3333333333334,381.375,2.0
936.6666666666667,381.375,2.0
900.0,388.125,2.0
956.6666666666667,384.75,2.0
