1230.0,715.5,2.0
1206.6666666666667,705.375,2.0
1156.6666666666667,688.5,2.0
1123.3333333333335,725.625,2.0
1116.6666666666667,756.0,2.0
1256.6666666666667,718.875,2.0
1283.3333333333335,789.75,2.0
1293.3333333333335,712.125,2.0
1096.6666666666667,847.125,2.0
1190.0,783.0,2.0
1116.6666666666667,924.75,2.0
1163.3333333333335,874.125,2.0
1263.3333333333335,918.0,2.0
1106.6666666666667,931.5,2.0
1223.3333333333335,698.625,2.0
1246.6666666666667,705.375,2.0
1193.3333333333335,664.875,2.0
0.0,0.0,0.0
