,Angular_Velocity
0,16.229689879011133
1,15.311215289044135
2,7.78854773943067
3,14.870319710708362
4,45.32744540539111
5,48.720025717977464
6,36.25580730236303
7,41.989488100829554
8,104.37238603678993
9,100.93661507728355
10,54.43993226885752
11,0.48149947643680924
12,17.77088389583396
13,37.443858691672666
14,22.304100964679346
15,8.938324410141005
16,11.764714980167545
17,21.282861140187247
18,37.474405639839944
19,16.33460302660333
20,54.61883037412021
21,8.962833226566657
22,29.990403279957917
23,2.6953041215958202
24,34.92149147774063
