,Angular_Velocity
0,28.42754403602038
1,60.36763820254853
2,419.82254387348996
3,559.7436740084266
4,196.12896983415072
5,664.7105889078462
6,23.923325144757356
7,35.17271636193938
8,28.356807712490262
9,25.902170284314966
10,46.63183133583602
11,131.7830567377851
12,163.07266110198913
13,15.599247037420994
14,44.32541361940897
15,44.66024488082505
16,73.44044061889096
17,20.437713848523014
18,66.33477636983064
19,17.616992280288816
20,54.20142800120431
21,54.18923081119872
22,8.135590596332412
23,71.31742177208368
24,76.49767879331793
