,Angular_Velocity
0,1.2047228945447295
1,12.471350417032282
2,15.725760024630894
3,0.6271383092566551
4,11.834711671622422
5,15.42591987494614
6,48.91352026644353
7,81.47370093478652
8,92.47848478324143
9,68.80872977163155
10,4.034782107835227
11,256.0473696530755
12,176.55717809313086
13,12.658310100427531
14,62.54216690682233
15,257.6611216554163
16,121.50835064086287
17,98.72174199161219
18,56.889048574875275
19,84.63891488445483
20,9.15725026554524
21,147.48849318383347
22,62.81422722924255
23,75.49481928903673
24,35.20805328450917
