,x,y,trust
0,1066.6666666666667,330.75,2.0
1,1063.3333333333335,334.125,2.0
2,1070.0,317.25,2.0
3,1066.6666666666667,330.75,2.0
4,1070.0,334.125,2.0
5,1070.0,317.25,2.0
6,1066.6666666666667,334.125,2.0
7,1070.0,334.125,2.0
8,1070.0,337.5,2.0
9,1070.0,334.125,2.0
10,1070.0,334.125,2.0
11,1066.6666666666667,330.75,2.0
12,1080.0,340.875,2.0
13,1070.0,334.125,2.0
14,1063.3333333333335,337.5,2.0
15,1073.3333333333335,334.125,2.0
16,1083.3333333333335,340.875,2.0
17,1070.0,334.125,2.0
18,1066.6666666666667,337.5,2.0
19,1073.3333333333335,351.0,2.0
20,1070.0,344.25,2.0
21,1080.0,354.375,2.0
22,1083.3333333333335,371.25,2.0
23,1076.6666666666667,384.75,2.0
24,1060.0,394.875,2.0
25,1060.0,405.0,2.0
26,1063.3333333333335,408.375,2.0
27,1050.0,408.375,2.0
28,1050.0,411.75,2.0
29,1040.0,411.75,2.0
30,1036.6666666666667,411.75,2.0
31,1036.6666666666667,418.5,2.0
32,1036.6666666666667,428.625,2.0
33,1036.6666666666667,432.0,2.0
34,1030.0,432.0,2.0
35,1026.6666666666667,432.0,2.0
36,1020.0,432.0,2.0
37,1020.0,432.0,2.0
38,1020.0,428.625,2.0
39,1013.3333333333335,432.0,2.0
40,1013.3333333333335,432.0,2.0
41,1006.6666666666667,428.625,2.0
42,1006.6666666666667,432.0,2.0
43,1006.6666666666667,432.0,2.0
44,1006.6666666666667,428.625,2.0
45,1003.3333333333335,432.0,2.0
46,1003.3333333333335,432.0,2.0
47,1000.0,432.0,2.0
48,1003.3333333333335,435.375,2.0
49,996.6666666666667,432.0,2.0
50,996.6666666666667,432.0,2.0
51,996.6666666666667,432.0,2.0
52,993.3333333333335,432.0,2.0
53,990.0,428.625,2.0
54,990.0,425.25,2.0
55,990.0,428.625,2.0
56,980.0,418.5,2.0
57,976.6666666666667,425.25,2.0
58,973.3333333333335,421.875,2.0
59,973.3333333333335,421.875,2.0
60,970.0,421.875,2.0
61,966.6666666666667,421.875,2.0
62,963.3333333333335,425.25,2.0
63,956.6666666666667,425.25,2.0
64,953.3333333333335,428.625,2.0
65,950.0,425.25,2.0
66,943.3333333333335,425.25,2.0
67,943.3333333333335,425.25,2.0
68,940.0,425.25,2.0
69,936.6666666666667,421.875,2.0
70,930.0,425.25,2.0
71,926.6666666666667,421.875,2.0
72,923.3333333333335,421.875,2.0
73,920.0,421.875,2.0
74,916.6666666666667,415.125,2.0
75,913.3333333333335,421.875,2.0
76,906.6666666666667,425.25,2.0
77,900.0,418.5,2.0
78,900.0,425.25,2.0
79,896.6666666666667,425.25,2.0
80,893.3333333333335,432.0,2.0
81,893.3333333333335,425.25,2.0
82,880.0,428.625,2.0
83,883.3333333333335,428.625,2.0
84,886.6666666666667,428.625,2.0
85,880.0,432.0,2.0
86,876.6666666666667,432.0,2.0
87,873.3333333333335,428.625,2.0
