,x,y,trust
0,933.3333333333335,418.5,2.0
1,930.0,418.5,2.0
2,926.6666666666667,421.875,2.0
3,926.6666666666667,418.5,2.0
4,923.3333333333335,418.5,2.0
5,923.3333333333335,418.5,2.0
6,923.3333333333335,418.5,2.0
7,923.3333333333335,418.5,2.0
8,923.3333333333335,418.5,2.0
9,920.0,418.5,2.0
10,920.0,418.5,2.0
11,920.0,418.5,2.0
12,920.0,418.5,2.0
13,920.0,418.5,2.0
14,923.3333333333335,418.5,2.0
15,923.3333333333335,418.5,2.0
16,923.3333333333335,418.5,2.0
17,923.3333333333335,418.5,2.0
18,926.6666666666667,418.5,2.0
19,930.0,418.5,2.0
20,933.3333333333335,418.5,2.0
21,936.6666666666667,418.5,2.0
22,940.0,418.5,2.0
23,943.3333333333335,418.5,2.0
24,946.6666666666667,418.5,2.0
25,950.0,418.5,2.0
26,953.3333333333335,418.5,2.0
27,960.0,418.5,2.0
28,966.6666666666667,418.5,2.0
29,970.0,418.5,2.0
30,973.3333333333335,418.5,2.0
31,976.6666666666667,415.125,2.0
32,983.3333333333335,415.125,2.0
33,990.0,415.125,2.0
34,993.3333333333335,415.125,2.0
35,996.6666666666667,411.75,2.0
36,1000.0,411.75,2.0
37,1010.0,408.375,2.0
38,1013.3333333333335,408.375,2.0
39,1016.6666666666667,408.375,2.0
40,1020.0,408.375,2.0
41,1023.3333333333335,405.0,2.0
42,1026.6666666666667,405.0,2.0
43,1033.3333333333335,405.0,2.0
44,1036.6666666666667,401.625,2.0
45,1040.0,401.625,2.0
46,1040.0,398.25,2.0
47,1043.3333333333335,398.25,2.0
48,1043.3333333333335,394.875,2.0
49,1046.6666666666667,394.875,2.0
50,1053.3333333333335,391.5,2.0
51,1053.3333333333335,391.5,2.0
52,1056.6666666666667,391.5,2.0
53,1060.0,388.125,2.0
54,1063.3333333333335,388.125,2.0
55,1063.3333333333335,388.125,2.0
56,1063.3333333333335,388.125,2.0
57,1066.6666666666667,388.125,2.0
58,1066.6666666666667,388.125,2.0
59,1070.0,388.125,2.0
60,1070.0,388.125,2.0
61,1070.0,388.125,2.0
62,1073.3333333333335,388.125,2.0
63,1073.3333333333335,388.125,2.0
64,1076.6666666666667,388.125,2.0
65,1076.6666666666667,388.125,2.0
66,1080.0,391.5,2.0
67,1083.3333333333335,391.5,2.0
68,1086.6666666666667,394.875,2.0
69,1086.6666666666667,391.5,2.0
70,1090.0,391.5,2.0
71,1090.0,388.125,2.0
72,1090.0,388.125,2.0
73,1093.3333333333335,384.75,2.0
74,1093.3333333333335,384.75,2.0
75,1100.0,381.375,2.0
76,1103.3333333333335,381.375,2.0
77,1106.6666666666667,378.0,2.0
78,1110.0,374.625,2.0
79,1113.3333333333335,367.875,2.0
80,1113.3333333333335,367.875,2.0
81,1116.6666666666667,367.875,2.0
82,1120.0,367.875,2.0
83,1123.3333333333335,371.25,2.0
84,1126.6666666666667,374.625,2.0
85,1130.0,378.0,2.0
86,1133.3333333333335,381.375,2.0
87,1133.3333333333335,384.75,2.0
88,1133.3333333333335,391.5,2.0
89,1136.6666666666667,401.625,2.0
90,1136.6666666666667,405.0,2.0
91,1136.6666666666667,408.375,2.0
92,1136.6666666666667,411.75,2.0
93,1136.6666666666667,415.125,2.0
94,1136.6666666666667,415.125,2.0
95,1133.3333333333335,411.75,2.0
96,1133.3333333333335,411.75,2.0
97,1130.0,408.375,2.0
98,1126.6666666666667,405.0,2.0
99,1120.0,394.875,2.0
100,1113.3333333333335,384.75,2.0
101,1110.0,381.375,2.0
102,1106.6666666666667,374.625,2.0
103,1100.0,364.5,2.0
104,1090.0,361.125,2.0
105,1086.6666666666667,357.75,2.0
106,1080.0,357.75,2.0
107,1070.0,354.375,2.0
108,1063.3333333333335,357.75,2.0
109,1060.0,357.75,2.0
110,1050.0,357.75,2.0
111,1046.6666666666667,357.75,2.0
112,1043.3333333333335,364.5,2.0
113,1040.0,371.25,2.0
114,1036.6666666666667,378.0,2.0
115,1033.3333333333335,388.125,2.0
116,1026.6666666666667,398.25,2.0
117,1023.3333333333335,408.375,2.0
118,1016.6666666666667,425.25,2.0
119,1016.6666666666667,435.375,2.0
120,1010.0,452.25,2.0
121,1000.0,462.375,2.0
122,996.6666666666667,479.25,2.0
123,996.6666666666667,486.0,2.0
124,996.6666666666667,502.875,2.0
125,996.6666666666667,509.625,2.0
126,993.3333333333335,523.125,2.0
127,990.0,529.875,2.0
128,986.6666666666667,540.0,2.0
129,986.6666666666667,546.75,2.0
130,990.0,550.125,2.0
131,980.0,556.875,2.0
132,980.0,563.625,2.0
133,976.6666666666667,570.375,2.0
134,973.3333333333335,573.75,2.0
135,970.0,577.125,2.0
136,963.3333333333335,573.75,2.0
137,956.6666666666667,580.5,2.0
138,950.0,580.5,2.0
139,943.3333333333335,583.875,2.0
140,933.3333333333335,590.625,2.0
141,923.3333333333335,590.625,2.0
142,916.6666666666667,590.625,2.0
143,903.3333333333335,590.625,2.0
144,896.6666666666667,594.0,2.0
145,883.3333333333335,594.0,2.0
146,876.6666666666667,594.0,2.0
147,873.3333333333335,597.375,2.0
148,870.0,594.0,2.0
149,866.6666666666667,597.375,2.0
150,866.6666666666667,600.75,2.0
151,873.3333333333335,600.75,2.0
152,870.0,604.125,2.0
153,873.3333333333335,614.25,2.0
154,886.6666666666667,621.0,2.0
155,900.0,627.75,2.0
156,900.0,641.25,2.0
157,906.6666666666667,644.625,2.0
158,906.6666666666667,651.375,2.0
159,920.0,658.125,2.0
160,923.3333333333335,664.875,2.0
161,933.3333333333335,668.25,2.0
162,940.0,668.25,2.0
163,950.0,668.25,2.0
164,956.6666666666667,668.25,2.0
165,966.6666666666667,668.25,2.0
166,980.0,668.25,2.0
167,980.0,668.25,2.0
168,993.3333333333335,664.875,2.0
169,1010.0,658.125,2.0
170,1016.6666666666667,658.125,2.0
171,1023.3333333333335,654.75,2.0
172,1033.3333333333335,651.375,2.0
173,1040.0,644.625,2.0
174,1043.3333333333335,637.875,2.0
175,1060.0,624.375,2.0
176,1066.6666666666667,621.0,2.0
177,1070.0,610.875,2.0
178,1080.0,610.875,2.0
179,1083.3333333333335,604.125,2.0
180,1086.6666666666667,604.125,2.0
181,1086.6666666666667,604.125,2.0
182,1090.0,604.125,2.0
183,1086.6666666666667,607.5,2.0
184,1083.3333333333335,610.875,2.0
185,1076.6666666666667,610.875,2.0
186,1066.6666666666667,617.625,2.0
187,1060.0,617.625,2.0
188,1046.6666666666667,621.0,2.0
189,1036.6666666666667,624.375,2.0
190,1016.6666666666667,631.125,2.0
191,1006.6666666666667,634.5,2.0
192,986.6666666666667,641.25,2.0
193,973.3333333333335,644.625,2.0
194,956.6666666666667,648.0,2.0
195,946.6666666666667,648.0,2.0
196,933.3333333333335,644.625,2.0
197,923.3333333333335,644.625,2.0
198,913.3333333333335,644.625,2.0
199,910.0,644.625,2.0
200,910.0,637.875,2.0
201,910.0,637.875,2.0
202,906.6666666666667,641.25,2.0
203,910.0,634.5,2.0
204,910.0,634.5,2.0
205,913.3333333333335,627.75,2.0
206,913.3333333333335,627.75,2.0
207,920.0,627.75,2.0
208,920.0,631.125,2.0
209,923.3333333333335,631.125,2.0
210,926.6666666666667,637.875,2.0
211,940.0,641.25,2.0
212,950.0,644.625,2.0
213,973.3333333333335,648.0,2.0
214,990.0,651.375,2.0
