,x,y
0,1007.1193415637861,775.7083333333334
1,1008.8888888888889,775.2916666666667
2,1010.5761316872428,774.8333333333334
3,1012.0987654320987,774.5416666666667
4,1013.5802469135803,774.2500000000001
5,1014.8559670781893,773.9583333333334
6,1015.843621399177,773.7083333333334
7,1016.7078189300412,773.6666666666667
8,1017.3251028806585,773.5833333333334
9,1017.7366255144034,773.3333333333334
10,1018.0246913580247,772.7916666666667
11,1018.1069958847737,772.1666666666667
12,1018.0658436213993,771.4166666666667
13,1017.8600823045267,770.6250000000001
14,1017.3251028806584,770.0
15,1016.6666666666666,769.2916666666666
16,1015.843621399177,768.5000000000001
17,1014.9382716049382,767.6666666666666
18,1013.7860082304527,766.7916666666666
19,1012.5925925925927,765.9166666666666
20,1011.2757201646091,765.0
21,1009.8765432098766,764.0833333333334
22,1008.3539094650206,763.1666666666666
23,1006.7901234567901,762.2500000000001
24,1005.1440329218108,761.3333333333334
25,1003.3744855967079,760.5
26,1001.5637860082305,759.6666666666666
27,999.6296296296296,758.8333333333334
28,997.5308641975308,758.2083333333334
29,995.3909465020577,757.7083333333333
30,993.1275720164609,757.2083333333333
31,990.6172839506172,756.7916666666666
32,987.9835390946502,756.4999999999999
33,985.2263374485597,756.25
34,982.2222222222222,756.3333333333333
35,979.0534979423868,756.5833333333333
36,975.6378600823045,756.9583333333334
37,972.0987654320988,757.4583333333333
38,968.3539094650207,758.0416666666666
39,964.4444444444446,758.7083333333333
40,960.4938271604938,759.3333333333333
41,956.4197530864197,760.0
42,952.3456790123457,760.6666666666666
43,948.230452674897,761.3749999999999
44,944.0329218106995,762.1666666666666
45,939.7942386831276,763.0
46,935.6378600823045,763.8333333333334
47,931.4814814814815,764.7083333333334
48,927.4074074074074,765.5416666666666
49,923.4979423868313,766.0833333333334
50,919.3827160493828,766.8333333333334
51,915.2263374485597,767.75
52,911.1522633744856,768.7500000000001
53,907.3251028806585,769.7500000000001
54,903.7860082304528,770.6666666666666
55,900.7407407407406,771.3333333333333
56,897.7777777777778,771.9999999999999
57,894.8971193415638,772.5416666666666
58,892.0576131687243,773.1666666666667
59,889.5061728395062,774.5
60,887.3251028806585,775.875
61,885.0205761316872,777.1249999999999
62,882.7572016460906,778.0416666666666
63,880.5349794238683,778.6666666666666
64,878.9300411522634,779.4166666666666
65,877.7366255144034,780.2916666666666
66,875.7201646090535,780.5833333333333
67,873.7860082304527,780.8333333333333
68,873.1275720164609,782.0416666666666
69,872.551440329218,783.3333333333333
70,872.0164609053498,784.5208333333333
71,871.6049382716051,785.5208333333334
72,870.2880658436214,786.0208333333333
73,869.2592592592594,786.5625
74,868.9711934156379,787.7291666666666
75,868.80658436214,788.9374999999999
76,868.477366255144,790.0208333333333
77,867.9012345679013,790.9791666666666
78,867.2427983539095,792.0208333333333
79,866.0082304526749,793.6458333333334
80,864.8971193415638,795.1458333333334
81,863.3744855967078,796.5624999999999
82,861.9341563786008,797.7708333333333
83,860.4526748971193,798.8958333333334
84,859.2181069958849,799.7708333333334
85,857.9835390946502,800.3958333333334
86,856.9958847736626,801.0208333333334
87,856.2962962962963,801.5208333333333
88,855.7201646090537,801.9375
89,855.3497942386831,802.3958333333333
90,855.1028806584362,802.9791666666666
91,855.0205761316872,803.8125
92,855.2263374485597,804.7708333333334
93,855.5144032921811,805.8124999999999
94,856.0082304526749,806.7291666666667
95,856.5020576131687,806.1458333333334
96,856.9547325102881,805.1458333333334
97,857.7366255144033,804.1041666666666
98,858.8065843621399,803.1041666666666
99,860.2057613168724,802.1875000000001
100,861.6460905349795,802.1875
101,863.3333333333334,800.6875
102,865.2263374485597,798.9791666666666
103,866.0493827160494,799.6041666666666
104,866.5432098765432,800.9375
105,867.5720164609053,802.8958333333334
106,869.6296296296296,801.2291666666666
107,871.0288065843622,802.8541666666665
108,872.5514403292182,804.5625
109,874.2798353909466,806.2291666666666
110,876.2551440329217,804.8541666666666
111,877.7777777777777,803.4791666666666
112,879.2592592592592,802.1875
113,880.6584362139918,800.9791666666666
114,881.8930041152264,799.8541666666666
115,882.1399176954733,799.3125
116,883.3744855967079,798.5625
117,884.8148148148149,797.9791666666667
