,x,y,trust
0,1016.6666666666667,297.0,2.0
1,1016.6666666666667,297.0,2.0
2,1016.6666666666667,297.0,2.0
3,1016.6666666666667,297.0,2.0
4,1016.6666666666667,293.625,2.0
5,1016.6666666666667,293.625,2.0
6,1016.6666666666667,293.625,2.0
7,1013.3333333333335,297.0,2.0
8,1013.3333333333335,297.0,2.0
9,1013.3333333333335,297.0,2.0
10,1013.3333333333335,293.625,2.0
11,1013.3333333333335,293.625,2.0
12,1013.3333333333335,297.0,2.0
13,1013.3333333333335,293.625,2.0
14,1010.0,297.0,2.0
15,1010.0,293.625,2.0
16,1006.6666666666667,293.625,2.0
17,1006.6666666666667,290.25,2.0
18,1000.0,293.625,2.0
19,1000.0,293.625,2.0
20,996.6666666666667,293.625,2.0
21,996.6666666666667,297.0,2.0
22,993.3333333333335,293.625,2.0
23,993.3333333333335,293.625,2.0
24,990.0,293.625,2.0
25,986.6666666666667,297.0,2.0
26,983.3333333333335,297.0,2.0
27,976.6666666666667,297.0,2.0
28,973.3333333333335,300.375,2.0
29,970.0,300.375,2.0
30,970.0,300.375,2.0
31,966.6666666666667,300.375,2.0
32,960.0,303.75,2.0
33,953.3333333333335,303.75,2.0
34,950.0,303.75,2.0
35,946.6666666666667,303.75,2.0
36,943.3333333333335,300.375,2.0
37,943.3333333333335,303.75,2.0
38,933.3333333333335,300.375,2.0
39,926.6666666666667,303.75,2.0
40,926.6666666666667,303.75,2.0
41,923.3333333333335,300.375,2.0
42,923.3333333333335,293.625,2.0
43,920.0,300.375,2.0
44,916.6666666666667,297.0,2.0
45,910.0,293.625,2.0
46,906.6666666666667,293.625,2.0
47,903.3333333333335,293.625,2.0
48,900.0,293.625,2.0
49,900.0,290.25,2.0
50,900.0,290.25,2.0
51,896.6666666666667,290.25,2.0
52,896.6666666666667,290.25,2.0
53,893.3333333333335,290.25,2.0
54,886.6666666666667,286.875,2.0
55,883.3333333333335,286.875,2.0
56,880.0,290.25,2.0
57,876.6666666666667,286.875,2.0
58,876.6666666666667,286.875,2.0
59,876.6666666666667,290.25,2.0
60,876.6666666666667,290.25,2.0
61,873.3333333333335,290.25,2.0
62,873.3333333333335,286.875,2.0
63,873.3333333333335,290.25,2.0
64,870.0,286.875,2.0
65,870.0,290.25,2.0
66,866.6666666666667,290.25,2.0
67,863.3333333333335,290.25,2.0
68,863.3333333333335,290.25,2.0
69,863.3333333333335,290.25,2.0
70,863.3333333333335,290.25,2.0
71,860.0,290.25,2.0
72,860.0,290.25,2.0
73,856.6666666666667,286.875,2.0
74,856.6666666666667,286.875,2.0
75,860.0,290.25,2.0
76,856.6666666666667,286.875,2.0
77,856.6666666666667,290.25,2.0
78,860.0,290.25,2.0
79,860.0,290.25,2.0
80,860.0,290.25,2.0
81,856.6666666666667,290.25,2.0
82,856.6666666666667,290.25,2.0
83,860.0,290.25,2.0
84,860.0,290.25,2.0
85,860.0,290.25,2.0
86,860.0,290.25,2.0
87,860.0,290.25,2.0
88,856.6666666666667,290.25,2.0
89,856.6666666666667,290.25,2.0
90,856.6666666666667,290.25,2.0
91,856.6666666666667,286.875,2.0
92,856.6666666666667,286.875,2.0
93,856.6666666666667,286.875,2.0
94,856.6666666666667,286.875,2.0
95,853.3333333333335,286.875,2.0
96,853.3333333333335,283.5,2.0
97,853.3333333333335,286.875,2.0
98,853.3333333333335,286.875,2.0
99,850.0,286.875,2.0
100,850.0,286.875,2.0
101,850.0,290.25,2.0
102,846.6666666666667,290.25,2.0
103,846.6666666666667,293.625,2.0
104,843.3333333333335,300.375,2.0
105,840.0,303.75,2.0
106,836.6666666666667,307.125,2.0
107,836.6666666666667,310.5,2.0
108,833.3333333333335,310.5,2.0
109,830.0,313.875,2.0
110,830.0,320.625,2.0
111,830.0,327.375,2.0
112,826.6666666666667,330.75,2.0
113,826.6666666666667,330.75,2.0
114,826.6666666666667,334.125,2.0
115,826.6666666666667,337.5,2.0
116,823.3333333333335,340.875,2.0
117,823.3333333333335,344.25,2.0
118,823.3333333333335,354.375,2.0
119,823.3333333333335,357.75,2.0
120,823.3333333333335,361.125,2.0
121,820.0,361.125,2.0
122,820.0,364.5,2.0
123,823.3333333333335,374.625,2.0
124,823.3333333333335,378.0,2.0
125,823.3333333333335,381.375,2.0
126,826.6666666666667,384.75,2.0
127,826.6666666666667,388.125,2.0
128,826.6666666666667,388.125,2.0
129,830.0,394.875,2.0
130,830.0,398.25,2.0
131,833.3333333333335,401.625,2.0
132,843.3333333333335,401.625,2.0
133,846.6666666666667,405.0,2.0
134,850.0,405.0,2.0
135,853.3333333333335,408.375,2.0
136,856.6666666666667,408.375,2.0
137,866.6666666666667,411.75,2.0
138,873.3333333333335,415.125,2.0
139,876.6666666666667,421.875,2.0
140,883.3333333333335,425.25,2.0
141,896.6666666666667,432.0,2.0
142,900.0,435.375,2.0
143,906.6666666666667,452.25,2.0
144,916.6666666666667,455.625,2.0
145,923.3333333333335,462.375,2.0
146,930.0,472.5,2.0
147,943.3333333333335,479.25,2.0
148,953.3333333333335,486.0,2.0
149,960.0,499.5,2.0
150,970.0,509.625,2.0
151,976.6666666666667,519.75,2.0
152,990.0,533.25,2.0
153,980.0,543.375,2.0
154,996.6666666666667,553.5,2.0
155,1000.0,570.375,2.0
156,1013.3333333333335,570.375,2.0
157,1020.0,577.125,2.0
158,1030.0,583.875,2.0
159,1040.0,597.375,2.0
160,1023.3333333333335,594.0,2.0
161,1040.0,607.5,2.0
162,1036.6666666666667,617.625,2.0
163,1046.6666666666667,614.25,2.0
164,1053.3333333333335,624.375,2.0
165,1060.0,624.375,2.0
166,1070.0,627.75,2.0
167,1080.0,637.875,2.0
168,1090.0,637.875,2.0
169,1093.3333333333335,648.0,2.0
170,1096.6666666666667,651.375,2.0
171,1110.0,648.0,2.0
172,1110.0,648.0,2.0
173,1116.6666666666667,644.625,2.0
174,1140.0,634.5,2.0
