,Angular_Velocity
0,3.795293594198609
1,14.501258037297756
2,31.268422978823477
3,41.57085281778464
4,18.999861505891506
5,25.843094563463282
6,19.893076507514365
7,15.426684772702272
8,7.748423816892945
9,50.62722629391216
10,79.32293441997422
11,43.724267602861694
12,30.724485408440373
13,77.86520969769319
14,336.986566798588
15,172.77738264486868
16,122.16998731651104
17,164.23831523102186
18,172.11456156978
19,56.5615512373381
20,7.293675690156656
21,108.62870622488623
22,161.00987689442726
23,110.47529913410214
24,34.69669308266255
