620.0,246.375,2.0
683.3333333333334,310.5,2.0
646.6666666666667,320.625,2.0
640.0,432.0,2.0
610.0,506.25,2.0
713.3333333333334,300.375,2.0
743.3333333333334,405.0,2.0
663.3333333333334,455.625,2.0
640.0,519.75,2.0
606.6666666666667,671.625,2.0
706.6666666666667,779.625,2.0
680.0,526.5,2.0
610.0,675.0,2.0
606.6666666666667,840.375,2.0
613.3333333333334,239.625,2.0
636.6666666666667,232.875,2.0
0.0,0.0,0.0
676.6666666666667,222.75,2.0
620.0,243.0,2.0
683.3333333333334,307.125,2.0
643.3333333333334,317.25,2.0
643.3333333333334,428.625,2.0
613.3333333333334,506.25,2.0
713.3333333333334,297.0,2.0
746.6666666666667,401.625,2.0
666.6666666666667,452.25,2.0
640.0,516.375,2.0
593.3333333333334,658.125,2.0
703.3333333333334,779.625,2.0
683.3333333333334,523.125,2.0
610.0,658.125,2.0
610.0,840.375,2.0
613.3333333333334,236.25,2.0
633.3333333333334,229.5,2.0
0.0,0.0,0.0
670.0,219.375,2.0
616.6666666666667,243.0,2.0
676.6666666666667,307.125,2.0
643.3333333333334,317.25,2.0
643.3333333333334,425.25,2.0
613.3333333333334,499.5,2.0
710.0,293.625,2.0
750.0,398.25,2.0
666.6666666666667,448.875,2.0
640.0,509.625,2.0
590.0,658.125,2.0
690.0,786.375,2.0
683.3333333333334,519.75,2.0
603.3333333333334,658.125,2.0
603.3333333333334,840.375,2.0
610.0,236.25,2.0
630.0,226.125,2.0
0.0,0.0,0.0
666.6666666666667,219.375,2.0
616.6666666666667,243.0,2.0
673.3333333333334,307.125,2.0
640.0,313.875,2.0
640.0,415.125,2.0
613.3333333333334,486.0,2.0
710.0,290.25,2.0
750.0,391.5,2.0
666.6666666666667,445.5,2.0
640.0,506.25,2.0
590.0,651.375,2.0
683.3333333333334,786.375,2.0
683.3333333333334,513.0,2.0
610.0,651.375,2.0
606.6666666666667,840.375,2.0
606.6666666666667,236.25,2.0
623.3333333333334,222.75,2.0
0.0,0.0,0.0
663.3333333333334,216.0,2.0
613.3333333333334,243.0,2.0
670.0,303.75,2.0
636.6666666666667,313.875,2.0
643.3333333333334,411.75,2.0
616.6666666666667,479.25,2.0
706.6666666666667,290.25,2.0
753.3333333333334,388.125,2.0
670.0,438.75,2.0
640.0,502.875,2.0
590.0,651.375,2.0
666.6666666666667,793.125,2.0
683.3333333333334,509.625,2.0
613.3333333333334,644.625,2.0
606.6666666666667,837.0,2.0
600.0,232.875,2.0
620.0,222.75,2.0
0.0,0.0,0.0
663.3333333333334,216.0,2.0
610.0,239.625,2.0
670.0,303.75,2.0
636.6666666666667,313.875,2.0
643.3333333333334,418.5,2.0
613.3333333333334,482.625,2.0
706.6666666666667,286.875,2.0
753.3333333333334,384.75,2.0
676.6666666666667,435.375,2.0
636.6666666666667,502.875,2.0
586.6666666666667,658.125,2.0
660.0,793.125,2.0
683.3333333333334,506.25,2.0
616.6666666666667,641.25,2.0
606.6666666666667,837.0,2.0
596.6666666666667,232.875,2.0
616.6666666666667,222.75,2.0
0.0,0.0,0.0
660.0,216.0,2.0
610.0,239.625,2.0
670.0,300.375,2.0
633.3333333333334,313.875,2.0
643.3333333333334,415.125,2.0
613.3333333333334,475.875,2.0
706.6666666666667,286.875,2.0
756.6666666666667,381.375,2.0
683.3333333333334,432.0,2.0
636.6666666666667,502.875,2.0
586.6666666666667,651.375,2.0
653.3333333333334,806.625,2.0
683.3333333333334,506.25,2.0
620.0,644.625,2.0
613.3333333333334,833.625,2.0
596.6666666666667,232.875,2.0
616.6666666666667,222.75,2.0
0.0,0.0,0.0
660.0,212.625,2.0
606.6666666666667,243.0,2.0
666.6666666666667,300.375,2.0
630.0,313.875,2.0
646.6666666666667,411.75,2.0
613.3333333333334,462.375,2.0
706.6666666666667,283.5,2.0
760.0,381.375,2.0
686.6666666666667,432.0,2.0
633.3333333333334,499.5,2.0
580.0,648.0,2.0
636.6666666666667,803.25,2.0
686.6666666666667,502.875,2.0
630.0,631.125,2.0
616.6666666666667,823.5,2.0
593.3333333333334,232.875,2.0
616.6666666666667,222.75,2.0
0.0,0.0,0.0
656.6666666666667,212.625,2.0
606.6666666666667,243.0,2.0
663.3333333333334,300.375,2.0
623.3333333333334,313.875,2.0
643.3333333333334,408.375,2.0
613.3333333333334,459.0,2.0
706.6666666666667,283.5,2.0
760.0,381.375,2.0
690.0,432.0,2.0
633.3333333333334,499.5,2.0
576.6666666666667,658.125,2.0
636.6666666666667,810.0,2.0
686.6666666666667,502.875,2.0
633.3333333333334,631.125,2.0
613.3333333333334,826.875,2.0
593.3333333333334,236.25,2.0
613.3333333333334,222.75,2.0
0.0,0.0,0.0
653.3333333333334,216.0,2.0
603.3333333333334,243.0,2.0
663.3333333333334,300.375,2.0
620.0,313.875,2.0
640.0,408.375,2.0
613.3333333333334,459.0,2.0
706.6666666666667,286.875,2.0
760.0,381.375,2.0
693.3333333333334,435.375,2.0
633.3333333333334,502.875,2.0
576.6666666666667,658.125,2.0
636.6666666666667,813.375,2.0
686.6666666666667,506.25,2.0
633.3333333333334,648.0,2.0
613.3333333333334,830.25,2.0
590.0,236.25,2.0
613.3333333333334,226.125,2.0
0.0,0.0,0.0
650.0,216.0,2.0
600.0,246.375,2.0
663.3333333333334,303.75,2.0
616.6666666666667,317.25,2.0
640.0,408.375,2.0
610.0,455.625,2.0
706.6666666666667,286.875,2.0
760.0,381.375,2.0
703.3333333333334,435.375,2.0
636.6666666666667,499.5,2.0
586.6666666666667,648.0,2.0
606.6666666666667,803.25,2.0
690.0,502.875,2.0
633.3333333333334,644.625,2.0
623.3333333333334,823.5,2.0
590.0,239.625,2.0
613.3333333333334,229.5,2.0
0.0,0.0,0.0
646.6666666666667,216.0,2.0
600.0,249.75,2.0
660.0,307.125,2.0
616.6666666666667,320.625,2.0
633.3333333333334,411.75,2.0
606.6666666666667,462.375,2.0
706.6666666666667,286.875,2.0
763.3333333333334,381.375,2.0
710.0,435.375,2.0
640.0,499.5,2.0
590.0,644.625,2.0
596.6666666666667,789.75,2.0
696.6666666666667,502.875,2.0
633.3333333333334,641.25,2.0
623.3333333333334,820.125,2.0
586.6666666666667,239.625,2.0
613.3333333333334,232.875,2.0
0.0,0.0,0.0
643.3333333333334,216.0,2.0
596.6666666666667,256.5,2.0
660.0,310.5,2.0
613.3333333333334,327.375,2.0
620.0,418.5,2.0
600.0,469.125,2.0
706.6666666666667,290.25,2.0
766.6666666666667,384.75,2.0
716.6666666666667,438.75,2.0
640.0,496.125,2.0
593.3333333333334,637.875,2.0
613.3333333333334,796.5,2.0
700.0,499.5,2.0
630.0,641.25,2.0
620.0,823.5,2.0
586.6666666666667,246.375,2.0
610.0,236.25,2.0
0.0,0.0,0.0
643.3333333333334,219.375,2.0
596.6666666666667,259.875,2.0
660.0,313.875,2.0
610.0,334.125,2.0
616.6666666666667,425.25,2.0
600.0,472.5,2.0
706.6666666666667,293.625,2.0
770.0,384.75,2.0
720.0,445.5,2.0
640.0,499.5,2.0
593.3333333333334,644.625,2.0
636.6666666666667,813.375,2.0
706.6666666666667,499.5,2.0
630.0,637.875,2.0
620.0,826.875,2.0
583.3333333333334,249.75,2.0
610.0,239.625,2.0
0.0,0.0,0.0
640.0,226.125,2.0
596.6666666666667,263.25,2.0
656.6666666666667,313.875,2.0
603.3333333333334,334.125,2.0
613.3333333333334,428.625,2.0
596.6666666666667,475.875,2.0
706.6666666666667,297.0,2.0
773.3333333333334,384.75,2.0
730.0,448.875,2.0
640.0,502.875,2.0
596.6666666666667,644.625,2.0
636.6666666666667,806.625,2.0
710.0,502.875,2.0
636.6666666666667,631.125,2.0
626.6666666666667,823.5,2.0
583.3333333333334,256.5,2.0
606.6666666666667,243.0,2.0
0.0,0.0,0.0
636.6666666666667,232.875,2.0
593.3333333333334,266.625,2.0
653.3333333333334,317.25,2.0
600.0,337.5,2.0
610.0,428.625,2.0
593.3333333333334,482.625,2.0
706.6666666666667,300.375,2.0
773.3333333333334,388.125,2.0
733.3333333333334,452.25,2.0
650.0,502.875,2.0
613.3333333333334,634.5,2.0
596.6666666666667,772.875,2.0
713.3333333333334,502.875,2.0
636.6666666666667,631.125,2.0
636.6666666666667,823.5,2.0
580.0,263.25,2.0
600.0,249.75,2.0
0.0,0.0,0.0
636.6666666666667,236.25,2.0
593.3333333333334,276.75,2.0
653.3333333333334,324.0,2.0
600.0,344.25,2.0
600.0,435.375,2.0
593.3333333333334,496.125,2.0
706.6666666666667,307.125,2.0
773.3333333333334,388.125,2.0
740.0,455.625,2.0
660.0,506.25,2.0
616.6666666666667,627.75,2.0
596.6666666666667,756.0,2.0
723.3333333333334,502.875,2.0
643.3333333333334,627.75,2.0
636.6666666666667,823.5,2.0
576.6666666666667,266.625,2.0
596.6666666666667,256.5,2.0
0.0,0.0,0.0
636.6666666666667,239.625,2.0
