,Angular_Velocity
0,48.90014958763211
1,11.886610739621867
2,40.897497289535806
3,44.33791695851843
4,5.17863401094128
5,22.75302575652984
6,26.51230236649346
7,23.597084991173904
8,16.900298881618546
9,32.74136857460529
10,2.098955568041126
11,16.450994875763172
12,26.614471952142065
13,10.340259002308056
14,10.976676785175174
15,21.81930859585624
16,62.085678598200396
17,29.003957941150613
18,71.70046559812334
19,52.89926183393907
20,14.859669435525841
21,11.01882084440292
22,39.90366335793267
23,46.78825022398046
24,2.4641501829744654
