,x,y,trust
0,1156.6666666666667,401.625,2.0
1,1156.6666666666667,405.0,2.0
2,1160.0,408.375,2.0
3,1160.0,411.75,2.0
4,1160.0,421.875,2.0
5,1166.6666666666667,428.625,2.0
6,1160.0,432.0,2.0
7,1160.0,445.5,2.0
8,1160.0,455.625,2.0
9,1156.6666666666667,455.625,2.0
10,1160.0,462.375,2.0
11,1156.6666666666667,469.125,2.0
12,1156.6666666666667,479.25,2.0
13,1146.6666666666667,482.625,2.0
14,1140.0,489.375,2.0
15,1136.6666666666667,492.75,2.0
16,1133.3333333333335,496.125,2.0
17,1130.0,499.5,2.0
18,1130.0,499.5,2.0
19,1126.6666666666667,499.5,2.0
20,1126.6666666666667,502.875,2.0
21,1123.3333333333335,506.25,2.0
22,1120.0,506.25,2.0
23,1116.6666666666667,509.625,2.0
24,1123.3333333333335,506.25,2.0
25,1130.0,506.25,2.0
26,1133.3333333333335,502.875,2.0
27,1133.3333333333335,502.875,2.0
28,1136.6666666666667,502.875,2.0
29,1140.0,502.875,2.0
30,1143.3333333333335,499.5,2.0
31,1150.0,502.875,2.0
32,1150.0,499.5,2.0
33,1153.3333333333335,499.5,2.0
34,1153.3333333333335,499.5,2.0
35,1153.3333333333335,499.5,2.0
36,1156.6666666666667,499.5,2.0
37,1156.6666666666667,499.5,2.0
38,1160.0,499.5,2.0
39,1160.0,499.5,2.0
40,1160.0,499.5,2.0
41,1160.0,499.5,2.0
42,1163.3333333333335,502.875,2.0
43,1163.3333333333335,502.875,2.0
44,1166.6666666666667,506.25,2.0
45,1163.3333333333335,506.25,2.0
46,1166.6666666666667,509.625,2.0
47,1163.3333333333335,513.0,2.0
48,1163.3333333333335,516.375,2.0
49,1166.6666666666667,523.125,2.0
50,1166.6666666666667,523.125,2.0
51,1170.0,523.125,2.0
52,1173.3333333333335,519.75,2.0
53,1173.3333333333335,523.125,2.0
54,1173.3333333333335,523.125,2.0
55,1170.0,523.125,2.0
56,1170.0,513.0,2.0
