,Angular_Velocity
0,34.029876357314556
1,29.859110896003482
2,15.487500210067651
3,27.53271169965811
4,2.8357760444710634
5,22.423711353422398
6,31.241340224247207
7,14.06814475359734
8,221.10346429765985
9,367.48876746894916
10,7.9566337524080515
11,135.54860641325112
12,145.989699226535
13,175.64455088157507
14,145.7142029609593
15,159.39764381780074
16,244.5322087022597
17,97.98562812873236
18,49.14184920274421
19,99.19982078997596
20,195.62518163199942
21,73.70527002289307
22,167.58279514729327
23,2.6268011165325182
24,50.88804277751892
