,Angular_Velocity
0,16.45799149239441
1,49.62329876940445
2,38.31552303766443
3,3.240554791845572
4,47.36388938534519
5,58.320560943022244
6,50.347467342298
7,30.920579562962562
8,51.18353582382889
9,196.3885009718956
10,65.05598493331219
11,255.7422719177018
12,398.40213764428825
13,79.73630631411753
14,377.79819378013565
15,150.50666114608168
16,108.33637736440599
17,400.25369898701064
18,32.08757355748834
19,372.4861860440678
20,126.94957559573913
21,87.76301899295987
22,460.1493724680982
23,39.795866219557524
24,331.422793953106
