,x,y,trust
0,1183.3333333333335,472.5,2.0
1,1176.6666666666667,475.875,2.0
2,1170.0,479.25,2.0
3,1163.3333333333335,486.0,2.0
4,1156.6666666666667,499.5,2.0
5,1146.6666666666667,502.875,2.0
6,1140.0,513.0,2.0
7,1140.0,526.5,2.0
8,1130.0,536.625,2.0
9,1116.6666666666667,546.75,2.0
10,1103.3333333333335,563.625,2.0
11,1093.3333333333335,577.125,2.0
12,1086.6666666666667,590.625,2.0
13,1073.3333333333335,600.75,2.0
14,1063.3333333333335,604.125,2.0
15,1046.6666666666667,607.5,2.0
16,1040.0,617.625,2.0
17,1033.3333333333335,624.375,2.0
18,1023.3333333333335,631.125,2.0
19,1020.0,624.375,2.0
20,1016.6666666666667,631.125,2.0
21,1013.3333333333335,634.5,2.0
22,1013.3333333333335,634.5,2.0
23,1016.6666666666667,631.125,2.0
24,1016.6666666666667,627.75,2.0
25,1016.6666666666667,627.75,2.0
26,1020.0,624.375,2.0
27,1023.3333333333335,627.75,2.0
28,1030.0,624.375,2.0
29,1033.3333333333335,627.75,2.0
30,1033.3333333333335,627.75,2.0
31,1033.3333333333335,634.5,2.0
32,1036.6666666666667,637.875,2.0
33,1040.0,637.875,2.0
34,1043.3333333333335,641.25,2.0
35,1043.3333333333335,644.625,2.0
36,1046.6666666666667,648.0,2.0
37,1046.6666666666667,651.375,2.0
38,1050.0,651.375,2.0
39,1056.6666666666667,654.75,2.0
40,1060.0,664.875,2.0
41,1060.0,668.25,2.0
42,1063.3333333333335,654.75,2.0
43,1063.3333333333335,668.25,2.0
44,1065.5555555555557,663.975,0.0
45,1067.7777777777778,659.7,0.0
46,1070.0000000000002,655.425,0.0
47,1072.2222222222224,651.15,0.0
48,1074.4444444444446,646.875,0.0
49,1076.6666666666667,642.6,0.0
50,1078.888888888889,638.325,0.0
51,1081.1111111111113,634.05,0.0
52,1083.3333333333335,629.775,0.0
53,1085.5555555555557,625.5,0.0
54,1087.7777777777778,621.225,0.0
55,1090.0,616.95,0.0
56,1092.2222222222224,612.675,0.0
57,1094.4444444444446,608.4,0.0
58,1096.6666666666667,604.125,2.0
59,1110.0,604.125,2.0
60,1110.0,621.0,2.0
61,1106.4285714285713,622.8080357142857,0.0
62,1102.857142857143,624.6160714285714,0.0
63,1099.2857142857142,626.4241071428571,0.0
64,1095.7142857142858,628.2321428571429,0.0
65,1092.142857142857,630.0401785714286,0.0
66,1088.5714285714287,631.8482142857143,0.0
67,1085.0,633.65625,0.0
68,1081.4285714285713,635.4642857142857,0.0
69,1077.857142857143,637.2723214285714,0.0
70,1074.2857142857142,639.0803571428571,0.0
71,1070.7142857142858,640.8883928571429,0.0
72,1067.142857142857,642.6964285714286,0.0
73,1063.5714285714287,644.5044642857143,0.0
74,1060.0,646.3125,0.0
75,1056.4285714285713,648.1205357142857,0.0
76,1052.857142857143,649.9285714285714,0.0
77,1049.2857142857142,651.7366071428571,0.0
78,1045.7142857142858,653.5446428571429,0.0
79,1042.142857142857,655.3526785714286,0.0
80,1038.5714285714287,657.1607142857143,0.0
81,1035.0,658.96875,0.0
82,1031.4285714285713,660.7767857142857,0.0
83,1027.857142857143,662.5848214285714,0.0
84,1024.2857142857142,664.3928571428571,0.0
85,1020.7142857142857,666.2008928571429,0.0
86,1017.1428571428571,668.0089285714286,0.0
87,1013.5714285714286,669.8169642857143,0.0
88,1010.0,671.625,2.0
