,Speed,Travel
0,616.5168793309718,102.75281322182863
1,240.85278179834253,40.14213029972375
2,83.43260753446467,13.905434589077444
3,40.5,6.75
4,161.2763544354842,26.879392405914032
5,28.46159693341155,4.743599488901925
6,60.0,10.0
7,291.66804761577885,48.611341269296474
8,1162.3738910092572,193.7289818348762
9,2901.0639885436867,483.51066475728106
10,1226.40986445193,204.40164407532166
11,1065.2415230829117,177.54025384715194
12,2133.8812056907022,355.646867615117
13,2431.166438152682,405.1944063587803
14,1173.9740467744589,195.66234112907648
15,3048.4489498759867,508.0748249793311
16,1404.246261344498,234.04104355741632
17,1908.2087313761037,318.03478856268396
18,1939.9999999999995,323.33333333333326
19,2437.9859643771542,406.330994062859
20,1033.5243405454949,172.25405675758248
21,704.3441813242349,117.39069688737248
22,789.9937685429777,131.66562809049628
23,4874.766686724607,812.4611144541011
24,2018.6418856498537,336.4403142749756
25,2070.8912483517815,345.1485413919636
26,450.92966469284323,75.15494411547387
27,679.4354733894894,113.2392455649149
28,1068.6931563830658,178.1155260638443
29,3660.1032772313956,610.0172128718992
30,1174.3972922312112,195.73288203853517
31,2617.843816960821,436.3073028268035
32,2399.437434066577,399.9062390110962
33,2418.558248213179,403.0930413688631
34,3210.667220376475,535.1112033960792
35,1640.7315441594947,273.4552573599158
36,1953.2027544522869,325.5337924087145
37,2444.774644522476,407.462440753746
38,2421.3364594785257,403.5560765797543
39,799.8597142624451,133.30995237707418
40,2280.089924213517,380.01498736891944
41,1343.8197656307927,223.96996093846545
42,2747.0770943859584,457.8461823976597
43,1499.8163220874753,249.9693870145792
44,2133.881205690701,355.6468676151168
45,394.7708195903035,65.79513659838392
46,626.1551325350609,104.35918875584348
47,1986.795159784835,331.13252663080584
48,589.6356587499125,98.27260979165209
49,1372.9284704854235,228.82141174757058
50,1530.02048143517,255.00341357252833
51,1818.3032097260352,303.0505349543392
52,992.2210250241623,165.37017083736038
53,867.367605170956,144.56126752849266
54,100.00000000000045,16.666666666666742
55,568.0352651904633,94.67254419841055
56,868.5402984317994,144.7567164052999
57,165.04620565163003,27.507700941938335
58,44.83372056834048,7.47228676139008
59,170.76958160047124,28.461596933411872
60,20.25,3.375
61,0.0,0.0
62,63.95750542352349,10.659584237253915
