,Speed,Travel
0,229.8152790830063,38.30254651383438
1,189.97516285030528,31.662527141717543
2,1000.702877981272,166.78381299687865
3,874.4421078607778,145.74035131012963
4,325.7154624822096,54.2859104137016
5,527.7386308581175,87.95643847635291
6,960.8539170966626,160.14231951611043
7,1488.7206126402625,248.12010210671042
8,1652.1803775617245,275.3633962602874
9,1236.6916551832949,206.11527586388246
10,1376.3560585836792,229.3926764306132
11,1415.9899584742827,235.99832641238044
12,1335.4423424468757,222.57372374114593
13,816.2377104740984,136.03961841234974
14,1470.4774734758776,245.07957891264624
15,1443.9383859777395,240.65639766295655
16,1101.6762512190226,183.61270853650376
17,2061.591860674658,343.5986434457763
18,997.2123958816393,166.2020659802732
19,193.99263033682496,32.33210505613749
20,1203.1988620905972,200.5331436817662
21,1325.918363604806,220.98639393413433
22,83.43260753446467,13.905434589077444
23,3839.028815989794,639.838135998299
24,1335.9874859069603,222.66458098449337
25,342.37050471674655,57.06175078612442
26,900.7638772175534,150.12731286959223
27,534.662568822617,89.11042813710283
28,995.4398839206715,165.90664732011192
29,1952.2335925805605,325.3722654300934
30,1265.654079912833,210.9423466521388
31,1000.7028779812713,166.78381299687854
32,956.9224433045758,159.48707388409596
33,500.59564520678765,83.43260753446461
34,923.9223790449072,153.9870631741512
35,1973.249160648497,328.8748601080828
36,1734.5892885637224,289.0982147606204
37,1800.113902646163,300.0189837743605
38,250.6076088452036,41.76793480753393
39,1287.2011006874989,214.5335167812498
40,1410.9310977152638,235.15518295254395
41,1508.7187444981257,251.45312408302095
42,1545.9308684414063,257.6551447402344
43,1438.4745392254947,239.74575653758242
44,597.1059893352268,99.51766488920447
45,1211.3464615872706,201.89107693121176
46,436.3537126002253,72.72561876670422
47,975.7716177466939,162.6286029577823
48,1217.6308964542582,202.93848274237635
49,2061.412758886488,343.56879314774795
50,1764.5858047995287,294.09763413325476
51,905.2518986447918,150.87531644079863
52,760.2697300958403,126.71162168264004
53,184.5,30.75
54,117.69266119856412,19.61544353309402
55,253.0169213708838,42.1694868951473
56,218.20875899010105,36.36812649835017
57,399.83004201785513,66.63834033630918
58,60.0,10.0
59,165.0462056516287,27.507700941938115
60,72.73625299669985,12.122708832783307
61,163.22989922192576,27.20498320365429
62,126.65010856687017,21.108351427811694
