,Speed,Travel
0,153.92550958174542,25.654251596957568
1,272.32517327636185,45.387528879393635
2,306.08914142778735,51.01485690463122
3,424.37078422059176,70.72846403676529
4,595.7986236976379,99.29977061627298
5,456.62683068343676,76.1044717805728
6,671.2721132297994,111.87868553829989
7,389.8942965728015,64.98238276213358
8,141.45692807353012,23.576154678921686
9,826.0901887808619,137.68169813014364
10,166.86521506892933,27.81086917815489
11,153.92550958174542,25.654251596957568
12,1047.0731827336613,174.51219712227686
13,1008.1965334199471,168.03275556999117
14,370.00076013435404,61.666793355725666
15,260.48332480218386,43.41388746703064
16,366.6882190635528,61.114703177258804
17,424.3737297477292,70.72895495795487
18,707.2846403676513,117.88077339460854
19,2047.0710783946918,341.17851306578194
20,2203.8153847362087,367.3025641227014
21,2283.871767416026,380.64529456933764
22,89.66744113668037,14.94457352278006
23,3033.1877723774373,505.53129539623956
24,380.53917341056973,63.423195568428284
25,380.7571404451922,63.45952340753203
26,1012.5,168.75
27,331.8027463719974,55.300457728666224
28,378.69017679364185,63.11502946560697
29,1284.4123413063264,214.0687235510544
30,399.83004201785513,66.63834033630918
31,1094.746660191298,182.45777669854965
32,299.0087791353294,49.834796522554896
33,575.7508141548739,95.9584690258123
34,223.69678138051117,37.28279689675186
35,469.6551926679836,78.27586544466394
36,82.5231028258137,13.753850470968947
37,840.0,140.0
38,141.75,23.625
39,755.8938830947106,125.98231384911844
40,171.14485823418755,28.524143039031255
41,876.1935074514081,146.03225124190135
42,377.96858335052167,62.99476389175361
43,563.7765514811698,93.96275858019496
44,224.1686028417,37.36143380695
45,480.4895940600587,80.08159901000978
46,414.3676658476149,69.06127764126914
47,380.75714044519293,63.45952340753215
48,499.37561013729896,83.2292683562165
49,224.1686028417,37.36143380695
50,623.6469854813699,103.94116424689499
51,424.3737297477312,70.7289549579552
52,253.30021713374035,42.21670285562339
53,325.7154624822096,54.2859104137016
54,102.02971380926157,17.004952301543593
55,616.924630728909,102.8207717881515
56,443.2071327268996,73.86785545448326
57,356.23105212768866,59.37184202128144
58,20.00000000000091,3.333333333333485
59,56.92319386682406,9.48719897780401
60,120.0,20.0
61,127.91501084704656,21.31916847450776
62,123.13508841918309,20.522514736530514
