,Speed,Travel
0,269.0023234100411,44.833720568340176
1,421.94816032304254,70.32469338717375
2,441.2075050358955,73.53458417264925
3,354.75563772828235,59.12593962138039
4,1219.9449014197319,203.32415023662196
5,1175.0289624090126,195.83816040150208
6,495.68191665623635,82.61365277603939
7,40.5,6.75
8,20.25,3.375
9,2086.8630203309945,347.81050338849906
10,1203.4220041460396,200.57033402433993
11,653.9392538356309,108.9898756392718
12,1340.6118938753314,223.43531564588855
13,2553.8451524123384,425.6408587353897
14,28.46159693341251,4.743599488902085
15,657.0800008758607,109.5133334793101
16,1166.2074608905293,194.36791014842154
17,1374.700195932998,229.1166993221663
18,2092.850223160474,348.80837052674565
19,2765.172420596047,460.8620700993411
20,51.01485690463011,8.502476150771685
21,2147.903138091893,357.9838563486488
22,1522.9352209919516,253.82253683199193
23,2134.4555353827245,355.74258923045403
24,2178.020203962026,363.0033673270043
25,3363.6412189768394,560.6068698294732
26,157.00816061593744,26.168026769322903
27,20.00000000000091,3.333333333333485
28,103.20640726233998,17.201067877056662
29,2962.518698977264,493.7531164962107
30,75.9617721515405,12.660295358590082
31,1363.7829739368353,227.29716232280586
32,2457.3059562252315,409.5509927042052
33,28.461596933412988,4.743599488902165
34,3093.3787757078826,515.5631292846471
35,227.04105493280287,37.84017582213381
36,886.730795623029,147.7884659371715
37,1634.9336103206906,272.4889350534484
38,2956.6865850982585,492.7810975163764
39,20.25,3.375
40,1053.2746092543957,175.54576820906595
41,1388.5468807353968,231.42448012256614
42,1686.9870157787968,281.1645026297995
43,770.9741225594087,128.49568709323478
44,2045.3477852189344,340.89129753648905
45,314.72051092993576,52.453418488322626
46,0.0,0.0
47,1298.5714285714284,216.4285714285714
48,914.8971281526908,152.48285469211513
49,469.11389165240075,78.18564860873346
50,469.1138916524014,78.18564860873356
51,894.9537808829932,149.15896348049887
52,520.9666496043683,86.82777493406138
53,204.05942761852646,34.00990460308774
54,654.6262769703031,109.10437949505052
55,956.9890608047722,159.49817680079536
56,441.56086783137835,73.59347797189639
57,495.68191665623687,82.61365277603947
58,402.04508453654637,67.00751408942439
59,200.90358384060784,33.483930640101306
60,152.61245853468085,25.435409755780142
61,605.4428131541416,100.90713552569026
62,696.0118982460002,116.00198304100003
