,Speed,Travel
0,184.5,30.75
1,298.16197359824423,49.693662266374034
2,203.48525745124638,33.91420957520773
3,370.74114959092446,61.79019159848741
4,775.4502321232482,129.2417053538747
5,924.9345922820705,154.1557653803451
6,511.09447512177275,85.18241252029546
7,602.1993025568866,100.36655042614775
8,209.02287554236827,34.837145923728045
9,1130.927822712816,188.48797045213595
10,311.27603279893185,51.87933879982197
11,311.27603279892986,51.87933879982164
12,311.27603279893185,51.87933879982197
13,619.1282594526707,103.18804324211177
14,749.7720070127982,124.96200116879969
15,461.7794386934083,76.96323978223471
16,1080.7591082197735,180.1265180366289
17,1351.3037261844586,225.21728769740974
18,1363.2038879052557,227.20064798420927
19,938.9280869161373,156.48801448602288
20,711.755576023118,118.62592933718634
21,4063.0235124227383,677.1705854037897
22,63.95750542352328,10.65958423725388
23,1305.13840235719,217.52306705953166
24,1812.5573063822471,302.0928843970412
25,995.570628004996,165.92843800083267
26,736.5190085802271,122.75316809670451
27,361.3530129942189,60.22550216570315
28,1237.8045332361648,206.30075553936078
29,989.3920509086546,164.89867515144243
30,351.8312981326112,58.638549688768535
31,351.8312981326119,58.63854968876865
32,351.8312981326119,58.63854968876865
33,169.5490774392302,28.25817957320503
34,1257.754734698404,209.62578911640065
35,554.7461040473592,92.45768400789319
36,383.7973405150898,63.96622341918163
37,383.79734051509047,63.96622341918174
38,383.7973405150908,63.966223419181794
39,266.60574878955583,44.43429146492597
40,600.3416214956281,100.05693691593802
41,965.3245891926715,160.88743153211192
42,39.629106622309905,6.604851103718317
43,289.3232644003095,48.22054406671824
44,346.0701765650294,57.678362760838226
45,342.37050471674655,57.06175078612442
46,364.5,60.75
47,740.9784072427474,123.49640120712455
48,457.8334248927016,76.30557081545027
49,259.56369396448775,43.26061566074796
50,259.56369396448673,43.26061566074779
51,259.5636939644864,43.26061566074773
52,187.16345337180854,31.193908895301423
53,286.3380805573778,47.72301342622963
54,374.54864681629573,62.42477446938262
55,374.5486468162954,62.42477446938256
56,374.5486468162947,62.42477446938245
57,374.5486468162958,62.424774469382626
58,374.5486468162954,62.42477446938256
59,374.5486468162954,62.42477446938256
60,374.5486468162955,62.424774469382584
61,302.3834530608072,50.3972421768012
62,209.4055740529473,34.90092900882455
