,Speed,Travel
0,140.00000000000023,23.33333333333337
1,326.5946455470451,54.43244092450751
2,286.30796356371235,47.71799392728539
3,427.5187130407272,71.2531188401212
4,763.4593964317953,127.24323273863254
5,768.6366176549225,128.10610294248707
6,441.8599891368301,73.64333152280501
7,681.8914869684179,113.64858116140297
8,209.02287554236696,34.837145923727824
9,620.0367428628722,103.33945714381203
10,550.1547509564932,91.69245849274886
11,290.94501198680166,48.4908353311336
12,1068.2872097427728,178.04786829046213
13,516.1637337124733,86.02728895207888
14,903.2195538738075,150.53659231230125
15,306.08914142778667,51.01485690463111
16,741.6856697099281,123.614278284988
17,475.3668306944538,79.2278051157423
18,1078.8999026786503,179.8166504464417
19,2909.2447580944445,484.87412634907406
20,3693.2924335882203,615.54873893137
21,1837.6416964262773,306.2736160710462
22,1127.144080309956,187.857346718326
23,563.555498844415,93.92591647406915
24,939.9999999999991,156.66666666666652
25,896.510038984506,149.418339830751
26,839.9144301653595,139.98573836089324
27,454.354005704803,75.72566761746717
28,713.591699447527,118.93194990792117
29,1191.6456122967609,198.60760204946013
30,478.8533830934061,79.80889718223435
31,1348.9374522193382,224.82290870322302
32,256.15437240070685,42.6923954001178
33,901.9318156047052,150.32196926745087
34,916.6391340898391,152.77318901497318
35,1023.156977781725,170.52616296362083
36,356.23105212768866,59.37184202128144
37,1252.5063872092644,208.7510645348774
38,565.0867743099278,94.18112905165462
39,769.759865152763,128.29331085879383
40,565.8277122941219,94.30461871568697
41,1060.3890795363743,176.73151325606239
42,555.9217570845748,92.65362618076246
43,569.9254885509158,94.98758142515263
44,768.6366176549235,128.10610294248724
45,492.5403536767317,82.09005894612194
46,445.94870781290535,74.32478463548422
47,597.0703999529695,99.51173332549492
48,718.5012178138605,119.75020296897675
49,242.1652328473268,40.36087214122113
50,732.8941878777587,122.14903131295978
51,818.6023244683588,136.43372074472646
52,370.74114959092446,61.79019159848741
53,364.5655805201583,60.760930086693044
54,841.9709392253393,140.32848987088988
55,1073.9951408176855,178.9991901362809
56,610.455772353739,101.74262872562316
57,20.25,3.375
58,246.18336661927364,41.03056110321227
59,162.76689620435803,27.12781603405967
60,299.3619256017702,49.893654266961704
61,370.64268507553203,61.773780845922005
62,60.0,10.0
