,x,y,trust
0,946.6666666666667,725.625,2.0
1,946.6666666666667,722.25,2.0
2,950.0,732.375,2.0
3,946.6666666666667,722.25,2.0
4,946.6666666666667,722.25,2.0
5,946.6666666666667,722.25,2.0
6,950.0,725.625,2.0
7,946.6666666666667,722.25,2.0
8,946.6666666666667,722.25,2.0
9,950.0,729.0,2.0
10,950.0,729.0,2.0
11,950.0,732.375,2.0
12,950.0,722.25,2.0
13,950.0,725.625,2.0
14,950.0,722.25,2.0
15,946.6666666666667,725.625,2.0
16,946.6666666666667,725.625,2.0
17,946.6666666666667,722.25,2.0
18,946.6666666666667,732.375,2.0
19,946.6666666666667,722.25,2.0
20,946.6666666666667,722.25,2.0
21,946.6666666666667,718.875,2.0
22,946.6666666666667,722.25,2.0
23,943.3333333333335,718.875,2.0
24,946.6666666666667,722.25,2.0
25,943.3333333333335,722.25,2.0
26,943.3333333333335,722.25,2.0
27,943.3333333333335,718.875,2.0
28,943.3333333333335,718.875,2.0
29,940.0,722.25,2.0
30,933.3333333333335,718.875,2.0
31,930.0,718.875,2.0
32,930.0,722.25,2.0
33,923.3333333333335,715.5,2.0
34,923.3333333333335,718.875,2.0
35,920.0,715.5,2.0
36,910.0,708.75,2.0
37,906.6666666666667,715.5,2.0
38,903.3333333333335,715.5,2.0
39,896.6666666666667,715.5,2.0
40,890.0,715.5,2.0
41,880.0,702.0,2.0
42,880.0,712.125,2.0
43,873.3333333333335,705.375,2.0
44,866.6666666666667,702.0,2.0
45,863.3333333333335,705.375,2.0
46,856.6666666666667,712.125,2.0
47,850.0,708.75,2.0
48,846.6666666666667,708.75,2.0
49,833.3333333333335,698.625,2.0
50,830.0,712.125,2.0
51,823.3333333333335,712.125,2.0
52,813.3333333333335,712.125,2.0
53,806.6666666666667,712.125,2.0
54,796.6666666666667,708.75,2.0
55,793.3333333333335,702.0,2.0
56,780.0,702.0,2.0
57,776.6666666666667,698.625,2.0
58,773.3333333333335,695.25,2.0
59,770.0,691.875,2.0
60,760.0,702.0,2.0
61,756.6666666666667,695.25,2.0
62,750.0,695.25,2.0
63,743.3333333333335,702.0,2.0
64,740.0,705.375,2.0
65,736.6666666666667,698.625,2.0
66,726.6666666666667,708.75,2.0
67,716.6666666666667,712.125,2.0
68,713.3333333333335,712.125,2.0
69,713.3333333333335,702.0,2.0
70,710.0,705.375,2.0
