,x,y,trust
0,,,0.0
1,,,0.0
2,,,0.0
3,,,0.0
4,,,0.0
5,,,0.0
6,,,0.0
7,,,0.0
8,,,0.0
9,,,0.0
10,,,0.0
11,,,0.0
12,,,0.0
13,,,0.0
14,,,0.0
15,,,0.0
16,,,0.0
17,,,0.0
18,,,0.0
19,,,0.0
20,,,0.0
21,,,0.0
22,,,0.0
23,,,0.0
24,,,0.0
25,,,0.0
26,,,0.0
27,,,0.0
28,,,0.0
29,,,0.0
30,,,0.0
31,,,0.0
32,,,0.0
33,,,0.0
34,,,0.0
35,,,0.0
36,,,0.0
37,,,0.0
38,,,0.0
39,,,0.0
40,,,0.0
41,,,0.0
42,,,0.0
43,,,0.0
44,,,0.0
45,,,0.0
46,,,0.0
47,,,0.0
48,,,0.0
49,,,0.0
50,,,0.0
51,,,0.0
52,,,0.0
53,,,0.0
54,,,0.0
55,,,0.0
56,,,0.0
57,,,0.0
58,,,0.0
59,,,0.0
60,,,0.0
61,823.3333333333335,519.75,2.0
62,826.6666666666667,523.125,2.0
63,833.3333333333335,526.5,2.0
64,840.0,533.25,2.0
65,846.6666666666667,540.0,2.0
66,853.3333333333335,540.0,2.0
67,866.6666666666667,540.0,2.0
68,873.3333333333335,540.0,2.0
69,880.0,536.625,2.0
70,890.0,533.25,2.0
71,900.0,526.5,2.0
72,910.0,523.125,2.0
73,920.0,519.75,2.0
74,936.6666666666667,516.375,2.0
75,946.6666666666667,509.625,2.0
76,960.0,502.875,2.0
77,970.0,502.875,2.0
78,973.3333333333335,502.875,2.0
79,986.6666666666667,499.5,2.0
80,990.0,499.5,2.0
81,990.0,496.125,2.0
82,990.0,489.375,2.0
83,993.3333333333335,489.375,2.0
84,986.6666666666669,490.3392857142857,0.0
85,980.0000000000001,491.30357142857144,0.0
86,973.3333333333335,492.26785714285717,0.0
87,966.6666666666667,493.23214285714283,0.0
88,960.0000000000001,494.19642857142856,0.0
89,953.3333333333334,495.1607142857143,0.0
90,946.6666666666667,496.125,2.0
91,940.0,492.75,2.0
92,923.3333333333335,496.125,2.0
93,910.0000000000001,497.8125,0.0
94,896.6666666666667,499.5,2.0
95,893.3333333333335,489.375,2.0
96,880.0,499.5,2.0
97,923.3333333333335,303.75,2.0
98,896.6666666666667,448.875,2.0
99,883.3333333333334,450.5625,0.0
100,870.0,452.25,2.0
101,816.6666666666667,546.75,2.0
102,806.6666666666667,550.125,2.0
103,793.3333333333335,550.125,2.0
104,783.3333333333335,556.875,2.0
105,780.0,560.25,2.0
106,776.6666666666667,573.75,2.0
107,776.6666666666667,577.125,2.0
108,773.3333333333335,577.125,2.0
109,770.0,573.75,2.0
110,766.6666666666667,570.375,2.0
111,763.3333333333335,563.625,2.0
112,760.0,553.5,2.0
113,756.6666666666667,550.125,2.0
114,756.6666666666667,546.75,2.0
115,756.6666666666667,540.0,2.0
116,753.3333333333335,529.875,2.0
117,753.3333333333335,526.5,2.0
118,756.6666666666667,523.125,2.0
119,760.0,523.125,2.0
120,773.3333333333335,523.125,2.0
121,783.3333333333335,516.375,2.0
122,803.3333333333335,519.75,2.0
123,820.0,519.75,2.0
124,843.3333333333335,526.5,2.0
125,866.6666666666667,523.125,2.0
126,873.3333333333335,526.5,2.0
127,896.6666666666667,519.75,2.0
128,916.6666666666667,540.0,2.0
129,930.0,543.375,2.0
130,946.6666666666667,543.375,2.0
131,943.3333333333335,553.5,2.0
132,943.3333333333335,573.75,2.0
133,950.0,590.625,2.0
134,953.3333333333335,597.375,2.0
135,953.3333333333335,594.0,2.0
136,963.3333333333335,604.125,2.0
137,970.0,607.5,2.0
138,980.0,614.25,2.0
139,980.0,604.125,2.0
140,993.3333333333335,600.75,2.0
141,336.6666666666667,637.875,2.0
142,1016.6666666666667,577.125,2.0
143,1026.6666666666667,556.875,2.0
144,1036.6666666666667,543.375,2.0
145,1040.0,523.125,2.0
146,1043.3333333333335,506.25,2.0
147,1053.3333333333335,492.75,2.0
148,1056.6666666666667,475.875,2.0
149,1060.0,465.75,2.0
150,1056.6666666666667,459.0,2.0
151,1056.6666666666667,455.625,2.0
152,1046.6666666666667,455.625,2.0
153,1043.3333333333335,455.625,2.0
154,1036.6666666666667,455.625,2.0
155,1026.6666666666667,455.625,2.0
156,1020.0,459.0,2.0
157,1013.3333333333335,462.375,2.0
158,1003.3333333333335,465.75,2.0
159,993.3333333333335,469.125,2.0
160,976.6666666666667,479.25,2.0
161,970.0,475.875,2.0
162,956.6666666666667,479.25,2.0
163,946.6666666666667,482.625,2.0
164,940.0,482.625,2.0
165,906.6666666666667,516.375,2.0
166,901.3333333333334,515.025,0.0
167,896.0,513.675,0.0
168,890.6666666666667,512.325,0.0
169,885.3333333333334,510.975,0.0
170,880.0,509.625,2.0
171,510.0,691.875,2.0
172,843.3333333333335,529.875,2.0
173,833.3333333333335,529.875,2.0
174,826.6666666666667,526.5,2.0
175,810.0,519.75,2.0
176,803.3333333333335,509.625,2.0
177,800.0,506.25,2.0
178,790.0,502.875,2.0
179,783.3333333333335,499.5,2.0
180,783.3333333333335,499.5,2.0
181,786.6666666666667,499.5,2.0
182,786.6666666666667,499.5,2.0
183,800.0,496.125,2.0
184,820.0,502.875,2.0
185,836.6666666666667,502.875,2.0
186,860.0,502.875,2.0
187,883.3333333333335,506.25,2.0
188,896.6666666666667,509.625,2.0
189,916.6666666666667,519.75,2.0
190,936.6666666666667,526.5,2.0
191,960.0,526.5,2.0
192,356.66666666666674,621.0,2.0
193,1000.0,563.625,2.0
194,1006.6666666666667,567.0,2.0
195,1006.6666666666667,590.625,2.0
196,1000.0,597.375,2.0
197,996.6666666666667,600.75,2.0
198,1000.0,604.125,2.0
199,1003.3333333333335,607.5,2.0
200,513.3333333333334,668.25,2.0
201,1003.3333333333335,597.375,2.0
202,1013.3333333333335,587.25,2.0
203,1020.0,577.125,2.0
204,1036.6666666666667,570.375,2.0
205,1043.3333333333335,553.5,2.0
206,1056.6666666666667,526.5,2.0
207,1063.3333333333335,506.25,2.0
208,1070.0,489.375,2.0
209,1086.6666666666667,475.875,2.0
210,1086.6666666666667,462.375,2.0
211,1090.0,448.875,2.0
212,1090.0,438.75,2.0
213,1086.6666666666667,432.0,2.0
214,1073.3333333333335,428.625,2.0
215,1070.0,421.875,2.0
216,1063.3333333333335,428.625,2.0
217,1056.6666666666667,425.25,2.0
218,520.0,675.0,2.0
219,963.3333333333335,199.125,2.0
220,850.0000000000001,316.40625,0.0
221,736.6666666666667,433.6875,0.0
222,623.3333333333334,550.96875,0.0
223,510.0,668.25,2.0
224,513.3333333333334,668.25,2.0
225,516.6666666666667,668.25,2.0
226,506.66666666666674,668.25,2.0
227,923.3333333333335,445.5,2.0
228,503.33333333333337,664.875,2.0
229,505.00000000000006,666.5625,0.0
230,506.66666666666674,668.25,2.0
