,Angular_Velocity
0,86.59655824438214
1,199.2132567141355
2,79.15790741606007
3,1.8382071408883365
4,168.27369910517885
5,48.83638160931513
6,115.46161492946148
7,318.0856007337559
8,208.0666302993993
9,206.0873754575129
10,480.864312230536
11,4.899409075558196
12,242.11945231723024
13,265.15668324155223
14,909.8941407530251
15,148.28669282768186
16,88.25030851013832
17,662.6604854104877
18,172.48517527629173
19,1068.1388430032134
20,798.5995163013876
21,992.522661127481
22,27.27448003531013
23,995.3435195636303
24,75.89944480937127
25,10.901003228318725
26,231.19998994545915
27,795.6308625435217
28,433.86009793335245
29,547.6524791081805
30,18.042573017990215
31,223.19831726799163
32,39.939925771906694
33,807.1519200077632
34,444.2677897306618
35,682.8905659505314
36,15.809743068790235
37,173.7886621951573
38,13.746386826173435
39,817.5034593362625
40,389.7878763831619
41,747.7764548661647
42,8.165042219802643
43,142.04858118686167
44,49.05840301538479
45,136.77195466323164
46,820.3678334074897
47,188.89291950385606
48,530.5480859421722
49,22.68556617062834
50,142.62879771974085
51,90.3999948875334
52,39.29114261522808
53,78.4730306697516
54,156.7868273931207
55,480.140585502563
56,968.1027674756917
57,13.380618067499183
58,84.84791065932887
59,57.55202301883056
60,19.13225372582846
61,78.84970922548035
62,78.58567022003817
