,Angular_Velocity
0,148.50195833625062
1,206.75694343411638
2,183.4133372934343
3,14.394293045933019
4,189.2595013051324
5,134.9545504148352
6,115.6506431884797
7,112.986571692718
8,42.08272254256026
9,527.6526301121343
10,903.7425094788272
11,135.78903312656027
12,168.12762679610333
13,621.2848619682261
14,82.92617121509508
15,164.09829639031238
16,161.0700170436951
17,384.99101982738046
18,357.4817653691947
19,258.8421866527294
20,527.1140378737286
21,786.2178563595446
22,195.14136502873782
23,580.4410714029021
24,275.071384306725
25,700.5815248122859
26,138.3301921602336
27,3.1911889685371846
28,140.11486702945095
29,794.5397331281723
30,40.24560226586129
31,250.05567742721763
32,705.5845289190537
33,15.693251963260554
34,960.49214127128
35,178.76635021058792
36,274.0059086946588
37,4.123207065846052
38,707.8720172675969
39,21.343322799149696
40,40.562646034806875
41,130.5351411461372
42,684.8357931016711
43,174.80897214738485
44,622.9499377490785
45,125.65634850965581
46,0.4714900588270563
47,415.6344369442919
48,305.28193256462725
49,166.9173920527632
50,156.16302718759493
51,389.2733205273054
52,134.75301555447092
53,87.54627115552485
54,99.45126027030776
55,41.015936974551295
56,80.45390689339129
57,95.8510735652741
58,69.13634085134701
59,36.265970983391185
60,1.0457949014011048
61,92.96429490889705
62,109.33488539252954
