,Angular_Velocity
0,133.5993165762284
1,164.27082238041663
2,146.90608914690438
3,4.069969885556011
4,285.0652235904041
5,168.13130053493754
6,60.88480715538555
7,157.41926538468158
8,110.86871237149688
9,1016.9059625095547
10,436.62715066288746
11,102.71631378476783
12,158.76293478123077
13,432.8904871272746
14,247.8774273358937
15,53.81886316782337
16,192.47870787929477
17,888.5460759324402
18,47.955355511266816
19,339.16779810455944
20,360.809794617983
21,642.3337130692521
22,168.31833729655264
23,492.56968146429534
24,183.45908105634587
25,479.635262332769
26,206.40133610227497
27,137.35810265781137
28,199.02414392266556
29,715.2263630089493
30,8.827726726086008
31,209.30704209836125
32,593.9341840321221
33,162.8269154137097
34,839.6330445133655
35,131.07906490975768
36,53.62135966630418
37,142.43990577856306
38,534.8458871073741
39,161.28463441199406
40,78.3827575981399
41,201.32917632488142
42,850.7590355353733
43,60.98429912066477
44,474.50410747850356
45,187.92493338226885
46,139.0259856289342
47,283.4352061705943
48,413.8279083670644
49,53.6882504740408
50,70.00540161783198
51,250.24373039718313
52,74.83197522841758
53,103.78949525158575
54,241.55170008135548
55,48.68965888632161
56,119.70916943547282
57,84.82135472334265
58,30.571411872749
59,39.416615853885986
60,2.860335353953002
61,80.86751389770231
62,51.45258019957452
