,Angular_Velocity
0,120.1392942503931
1,74.99485536405874
2,34.63400469779845
3,136.0907069216945
4,38.07693765101247
5,93.80397583750965
6,64.49289760737894
7,196.9573148800489
8,317.1376943120088
9,314.2779398672005
10,323.078954936682
11,151.47871076918005
12,214.24407608097408
13,653.2059516739321
14,364.36317546816207
15,509.6014540051074
16,275.01425826393483
17,122.52400755738346
18,135.80463683851772
19,291.1255746632773
20,696.3337184410892
21,264.7995399154635
22,85.66845570120427
23,922.9438492428989
24,15.138513516714577
25,727.1266934172776
26,377.21209994937567
27,299.85349820713344
28,100.77202268254626
29,943.6810472479126
30,88.64244409834815
31,689.6634516001537
32,15.83692329241185
33,524.9626892785517
34,612.5078690901039
35,513.6724765620759
36,224.01227689923365
37,100.17647529615996
38,764.42328461191
39,278.186907073014
40,502.5616800777067
41,112.84395592648902
42,598.3379467274464
43,12.867319297076548
44,868.8260075671153
45,120.38027148126254
46,515.272196019496
47,351.6280758598255
48,440.96492808838093
49,197.08268074318016
50,60.59607535592187
51,828.4130409548509
52,62.71849509866506
53,158.1015208330557
54,98.82987493084461
55,168.8478239766646
56,162.50724168309205
57,19.615195144334947
58,0.8916181151849848
59,30.687100462374946
60,6.694217614876389
61,12.686967763101805
62,21.491499495890984
