,Angular_Velocity
0,23.41955597153761
1,42.81787237541839
2,160.68829618900742
3,79.34380007035485
4,20.9929749643822
5,11.725515524660604
6,275.97387417513556
7,349.4688874019251
8,142.7099783309748
9,528.8222924260305
10,185.45808509749227
11,185.81205862457935
12,495.8852479532011
13,192.05923847963942
14,0.6075148633425514
15,330.90877481219786
16,25.262746939024524
17,375.60608944637096
18,235.02314112041668
19,291.9484844369267
20,696.2915317519415
21,194.6897893692278
22,494.035916194468
23,49.76248925851157
24,296.5614035054794
25,16.38762649102855
26,457.04311405252406
27,144.98745655718542
28,358.6444949733425
29,305.57823829012096
30,178.153957121541
31,461.192815946949
32,305.3344173344976
33,151.81387321000236
34,332.6644357002363
35,490.27466913695235
36,134.3083979992439
37,506.73848350916785
38,292.0407232055973
39,100.7237410218881
40,326.91061206098607
41,563.0701907318576
42,227.77219170295396
43,133.4287335933477
44,209.57611006663416
45,303.2737393023843
46,73.58733669884113
47,301.07469148532846
48,511.21838675437544
49,279.4823768673381
50,55.678358333834076
51,137.25117028061288
52,370.38247845548244
53,1.2360712054189755
54,31.06689354513116
55,40.96288461290464
56,5.9417655573323644
57,2.4878917480519323
58,15.37868045142378
59,9.905733893930547
60,19.269319397387125
61,9.99383826609385
62,4.515956934708865
