,Angular_Velocity
0,134.0436396132561
1,26.639703609008695
2,23.968948802494612
3,44.95856837857295
4,141.9015486951142
5,187.72710226248208
6,46.44893874159428
7,31.596924363112112
8,94.63337681231641
9,1069.9792148291356
10,12.885143883845606
11,146.99091940947358
12,492.57133093014505
13,401.1003092496745
14,89.76917626072267
15,1061.6965128454942
16,290.9427884985299
17,426.359748602521
18,587.6488347148044
19,535.7614963982576
20,136.73587252861134
21,501.461146431893
22,303.7818580578202
23,211.41633631942818
24,472.4294593816722
25,595.8967812931851
26,50.33721490933027
27,97.80926529500151
28,183.8384769829768
29,1030.0896893041097
30,154.08493637761916
31,533.8166060532136
32,459.7173242404341
33,255.40961605532803
34,767.9500152191011
35,169.95324462808097
36,59.38535203846285
37,552.8545540941033
38,450.36220361500057
39,101.24261707507506
40,621.8187118654819
41,66.79172946867021
42,192.62785258480525
43,315.8504479689377
44,592.9624620394361
45,12.134312729747249
46,86.69032930383474
47,302.49851042551364
48,284.5522673978201
49,108.86737993263473
50,315.2084017172707
51,464.75692887496274
52,17.37916933393388
53,84.97682889639543
54,91.92391253876157
55,126.76158865906429
56,103.30139371992182
57,54.84409208731046
58,47.31138322547726
59,16.73507848253311
60,20.90051783590455
61,77.23763121819604
62,87.75682827084275
