,Angular_Velocity
0,50.49336063749316
1,1.7965348593153574
2,28.32729679879821
3,69.64395578631317
4,24.7399762965516
5,506.6526819656545
6,171.92320984658448
7,206.96558374303495
8,229.59279570403058
9,431.8466579330497
10,242.25398200681371
11,9.58707297220945
12,119.24147205755625
13,80.0231891380924
14,89.1335261126113
15,740.8712870935608
16,165.48121052273427
17,895.7714027187284
18,142.60167440075602
19,510.12704988701444
20,609.8373317397885
21,920.4918198409651
22,34.64538334303754
23,671.84350326166
24,70.71714527326832
25,68.96312456004556
26,80.83938850460102
27,936.7261355092028
28,886.3545213679203
29,293.4575139277598
30,27.939559795796857
31,114.79765404943454
32,34.77627431796166
33,206.1689224193396
34,966.6751916613104
35,917.4435217973723
36,13.790999698078991
37,124.59834768279943
38,27.12550878950257
39,7.242138344586364
40,892.673956974176
41,940.2136448189768
42,113.91170585260582
43,57.44513775593708
44,30.82972753533344
45,51.760422677284645
46,804.1179944133552
47,62.08376158335463
48,813.9499299110472
49,61.83899121806396
50,43.49993031761991
51,140.18544720686293
52,35.98124945863074
53,39.08666683549437
54,89.2404029252289
55,17.06284127486888
56,6.240059129816389
57,14.63834755725751
58,32.526493017474
59,5.521000070065342
60,30.27839227335649
61,9.72536285811977
62,25.7977814563199
