,Angular_Velocity
0,84.32043584139096
1,29.965223717939704
2,9.055242499921748
3,6.74352034159513
4,163.19810874414958
5,267.285214783964
6,107.70144279722365
7,20.879883092836767
8,265.33376284920564
9,887.04487640606
10,67.8745916913981
11,156.01323562595508
12,472.00370637174757
13,495.885723840646
14,214.839626599099
15,491.83330113710116
16,257.9486793222286
17,468.6970847932707
18,535.7656714220416
19,591.5933422254342
20,154.9035779988171
21,351.0847701841147
22,471.66345021512535
23,217.76295358894293
24,537.3252017642292
25,581.9510382641729
26,108.6086677693113
27,245.05399512107843
28,115.49670679914512
29,977.7349278959347
30,119.40515222739951
31,513.6771911438459
32,492.74517963965883
33,281.2990474280855
34,768.213931490546
35,8.310886286234648
36,115.54771817711966
37,551.4475757062908
38,509.8133853207033
39,205.00447061016305
40,756.1653639862791
41,824.4213320298596
42,817.9734794808905
43,207.74201181829082
44,611.4337306062469
45,45.85608534722224
46,79.75442274972313
47,116.51764014727571
48,389.8336115443106
49,192.75024398416042
50,461.9212083779649
51,375.99585127486085
52,135.40691574558537
53,34.35414633365015
54,170.08566188087917
55,130.16030146830803
56,56.08715776187836
57,54.27013021209121
58,74.56353338867692
59,10.791740970141099
60,23.665609004681304
61,79.99097418470842
62,163.64302434670944
