,Angular_Velocity
0,49.08047384378452
1,111.29312116581706
2,58.5469234420084
3,17.174311990546492
4,19.128493336193948
5,59.81410346434001
6,351.93199528116793
7,130.34561197793943
8,56.09058299710484
9,341.8978068400302
10,387.2626039824407
11,41.84559367524914
12,873.1345681032277
13,227.92864026976864
14,50.52818712233294
15,170.6916762819803
16,462.3013673506554
17,27.386920180161976
18,646.4132094207935
19,598.0450270735208
20,619.070610914782
21,681.8736490861673
22,13.792038371809717
23,119.292490296302
24,150.71783699687353
25,929.2344988554546
26,646.1177653297111
27,38.77942223765178
28,138.98197134636231
29,840.4306901275296
30,139.84199734798364
31,725.1329169600165
32,328.08294295999815
33,429.6593460180206
34,531.8055597649552
35,290.68570620473474
36,128.41185131441668
37,732.0248303391271
38,491.69853733018766
39,623.2489840827479
40,118.08096742443342
41,300.6838115194559
42,193.5118991912262
43,113.74843768601114
44,974.3888677266
45,522.5502731105519
46,36.36890655479649
47,223.5772365937171
48,303.0217146491986
49,16.834769960637995
50,17.341614790424995
51,1000.3381702258655
52,79.01934804207522
53,157.84303651138205
54,214.94451646191945
55,183.09035798588476
56,63.28254016155706
57,59.491656536157
58,25.83739043164749
59,3.398420550628527
60,23.320742388071846
61,21.12049829325591
62,7.770469348784239
