,Angular_Velocity
0,72.04346941711064
1,75.63618589159529
2,97.80137475368645
3,38.77447857362726
4,63.93663471751154
5,148.79985231749666
6,207.7921673676901
7,130.8507264514523
8,48.08358193521713
9,434.73732057322496
10,699.5539144324372
11,160.53615631384463
12,382.43264772249626
13,719.8997941455641
14,97.86898881452429
15,57.12448514270612
16,112.59623619211791
17,404.2191644475267
18,441.91482297217163
19,468.8617174061035
20,412.7169552480083
21,138.5713897765839
22,40.23265193712661
23,268.00569148604274
24,807.5993161082381
25,582.533476886508
26,240.03616247662825
27,16.68510976639114
28,90.4963056121051
29,610.608574151622
30,75.877062784931
31,311.74408816383976
32,1025.119416988549
33,111.58052818633632
34,703.4023104795547
35,526.0046134576951
36,360.23421540046684
37,336.9138280144529
38,897.2720635319125
39,38.22732766697313
40,103.03243714342653
41,132.67026792114788
42,455.62900253966353
43,334.3779768195273
44,506.7786133589572
45,161.37440376354022
46,17.051395957125727
47,208.67131595838046
48,145.52725794526106
49,0.4578261823357914
50,779.3636771459593
51,914.3002048337587
52,283.21558897059487
53,929.7177241512175
54,82.52262562966136
55,49.145540915047235
56,70.73914102043081
57,128.3292732668352
58,127.04475871927998
59,41.27126999249294
60,5.6246923170407275
61,42.988710270150115
62,19.066615172513366
