,Angular_Velocity
0,2.498768439866209
1,47.620802904307034
2,29.45874086768826
3,19.2186565497635
4,32.82580530817506
5,180.31463120252647
6,226.39494859585128
7,16.87298098233698
8,180.69880556576484
9,375.8309246103851
10,319.4201904357929
11,200.1018042065679
12,540.1898282654296
13,135.81604198201038
14,116.45392866449531
15,270.85757154456854
16,500.0381784893016
17,221.43149401255926
18,273.6413897183496
19,591.612089928924
20,938.0487121809629
21,86.95444206049497
22,27.44758864525604
23,702.582843516214
24,338.0736633619931
25,594.2660802529989
26,176.5816781534107
27,231.2806160828872
28,145.21968189884592
29,720.6562483836285
30,232.39195363451796
31,675.1101737680242
32,233.64695078048584
33,425.40858233209866
34,426.4100159832953
35,370.57525208642386
36,225.5555945339438
37,472.3917649231238
38,413.2549596189688
39,283.26222063004025
40,265.320561883589
41,109.26810709103732
42,377.2632555052149
43,124.92735628698918
44,552.5635487803312
45,126.14891649564873
46,133.97517097641457
47,111.87580776514967
48,406.43673861276665
49,145.82459171137938
50,202.00883644991703
51,611.4291212747205
52,33.19150298308564
53,129.57871268048723
54,147.08245383941158
55,59.832292632902615
56,70.97657278269676
57,36.6826792491754
58,20.339841225997887
59,2.871842381870143
60,25.24147497812222
61,25.339993589887968
62,4.199283982605914
