,Angular_Velocity
0,85.98517620045757
1,84.74606197622292
2,87.60940180404877
3,37.76860844622591
4,67.43186566022291
5,152.512914659296
6,217.48125191462188
7,104.77416750170521
8,46.39813404315147
9,762.4249359675028
10,889.4427005996738
11,827.5078950791744
12,545.6037600106299
13,881.31305218835
14,47.255722415663904
15,93.801002071842
16,12.121065516615289
17,690.5606698820842
18,128.41414669987205
19,892.5910551502003
20,279.62257326751865
21,538.6636688061523
22,44.22717489495995
23,287.81034081547426
24,205.82955649571548
25,729.2793986785367
26,194.84793264998618
27,37.35686683453376
28,243.19843282803532
29,917.1869872040263
30,216.84314155514375
31,512.1992843540704
32,910.7294634276589
33,28.070453329810327
34,709.7836469780075
35,52.86846058702947
36,625.8722131752224
37,873.5197978355419
38,1033.3820731420224
39,14.434433556885779
40,115.88051883932847
41,143.7749338474691
42,419.9981055257727
43,917.5662580120297
44,980.3496983844034
45,78.66487356807974
46,12.686799710248131
47,291.92094315568147
48,119.92828879231674
49,1069.6734079029864
50,154.18372858426332
51,1037.9846350746707
52,79.21866560552583
53,381.0857180325425
54,167.51516650825226
55,334.78762055111144
56,130.1288198605031
57,817.1027373007468
58,104.45102102235512
59,14.76468597684586
60,77.65380012729243
61,67.42404034847438
62,29.395919761852657
