,Angular_Velocity
0,42.339823301535766
1,74.13422145658997
2,72.53072505073507
3,67.05384308885162
4,104.43177615955292
5,510.81265575470724
6,73.1499019161165
7,191.50407497794856
8,240.41260991047477
9,488.1115958578349
10,161.35758810455084
11,6.928256648769049
12,123.5050327046098
13,169.8633720211716
14,397.35423443965357
15,188.79031160341714
16,226.79649125789635
17,1053.0749025622565
18,103.72565837284463
19,458.20455734572664
20,858.7439309266072
21,1014.9955977778707
22,14.775830104580313
23,503.49864777933016
24,36.24339109738369
25,214.87659687136787
26,140.6009507484529
27,465.31344343993294
28,309.46882420541493
29,562.9884089667147
30,34.52354390484108
31,209.94042006200763
32,98.05553246433433
33,554.0856613772221
34,272.13521898373097
35,531.9174290188681
36,68.56615890638572
37,153.45541790411374
38,145.53176297015892
39,206.1256194259717
40,301.33380597198334
41,554.9681554130167
42,183.45095087419216
43,26.742637804438964
44,186.27837155051515
45,105.91627497719011
46,494.95834949278543
47,61.937948624498475
48,578.2223377570073
49,134.8665389137785
50,25.5745179862892
51,227.09071324846238
52,22.272104800984525
53,54.23757713367031
54,36.99171294971009
55,165.00561553584504
56,44.684075267945474
57,40.17262017138291
58,27.446642109330412
59,11.38386668353342
60,52.19745020786081
61,10.387004032959904
62,63.243386120312884
