,Angular_Velocity
0,21.606653214459254
1,36.779038221004996
2,166.88510997652787
3,82.5702397599022
4,22.94736942847941
5,14.277519634639908
6,286.90182025735686
7,354.71236112300255
8,144.80711581161862
9,539.0414752682362
10,184.88565626668336
11,190.8217800961983
12,508.82529644296307
13,201.3459691659972
14,15.372282519403472
15,335.0009645285766
16,34.57203692861453
17,387.7456934391142
18,252.60938515077225
19,317.8117405373921
20,710.2822020470792
21,218.72855374780846
22,642.3588165080199
23,118.30490885672185
24,303.5567788059674
25,65.62258550755888
26,414.87911077757093
27,152.6634773022466
28,361.7729603360787
29,306.8479741417245
30,176.0128690795389
31,468.2338329624676
32,310.3109687940415
33,159.6811793196292
34,37.30388207368068
35,780.2332500659851
36,127.09784735981816
37,533.771047848135
38,281.56766700774796
39,112.0577780698621
40,328.1551611668091
41,596.264575368252
42,256.1875979690705
43,137.13344288486152
44,213.63022359155167
45,309.2329127963726
46,82.1671734705523
47,298.5804315874056
48,530.5955538272814
49,291.7089910019826
50,70.89479182483392
51,153.07073704130443
52,364.057743559611
53,16.882135254069016
54,22.17067262758075
55,36.88990992222969
56,10.899994578680104
57,4.569792156416564
58,14.178151364157364
59,10.537104440341606
60,20.284975740857956
61,7.448902181033112
62,2.4655511326101722
