,Angular_Velocity
0,100.71742600937344
1,146.3990178922083
2,158.45106701640563
3,41.42438841207376
4,129.83680822226123
5,144.56950435664046
6,191.23968929208382
7,107.29990347065674
8,34.25330161320013
9,509.5777472329272
10,1036.632341535837
11,169.07368184730973
12,32.115805136341216
13,770.3013918663577
14,48.24427631221584
15,71.26944070751742
16,44.82188011567828
17,228.91882414346335
18,560.3019018273668
19,809.0674084569002
20,76.8295145813223
21,54.597726130650344
22,80.76655698198536
23,735.8505250278876
24,373.7570115267732
25,738.5528457211126
26,184.18656928815813
27,35.45623000925648
28,145.6282079499063
29,679.5254334770625
30,18.525473851484218
31,34.9118307326624
32,955.8926708509194
33,78.2912862013462
34,759.5841814159579
35,409.56974404029364
36,432.23713744773227
37,283.38749360442455
38,844.9219547170966
39,26.909345245467186
40,9.818834192700361
41,14.482679028395518
42,436.28696632410583
43,322.94194036558935
44,640.6212918384731
45,97.60418954660646
46,1.157834811799327
47,274.4943398873405
48,356.1142833337021
49,150.4419924594485
50,92.84201056528424
51,347.09207217528433
52,166.07387595097853
53,199.98569198667624
54,164.76124391515648
55,23.486014956311635
56,81.32699246039523
57,101.30270958680588
58,87.78357634796606
59,40.54698107508582
60,1.1202179254427334
61,73.5399180932072
62,86.03853611062989
