,Angular_Velocity
0,47.72526581499626
1,40.37041689147267
2,68.96411349486019
3,68.0999584526842
4,43.82478709555638
5,609.1191779876875
6,57.06892011462719
7,95.87844965554936
8,191.97988461252572
9,599.3515895912
10,174.15853908934022
11,80.67028230580898
12,50.476686566227784
13,129.78792518883594
14,214.2603585854042
15,163.38837559890484
16,537.6571674407894
17,414.14184882965606
18,563.6580328422579
19,356.79817414336094
20,33.666930837359885
21,981.2729673635248
22,31.742474947512633
23,75.9687788683399
24,479.8110629112361
25,227.11205574205488
26,90.2049567433011
27,316.62438664369824
28,114.39031811797481
29,537.5093425935103
30,57.56146254371683
31,70.70019780697594
32,50.5660733637154
33,388.264986098427
34,105.55892595044959
35,446.49131490670527
36,67.01790055203494
37,58.42812012906145
38,64.25412285356788
39,125.19158125684109
40,245.23282713742591
41,513.4395407541576
42,8.3994823716411
43,31.386715373726503
44,94.5762347951247
45,50.71386240156315
46,277.3222344201853
47,50.19457058498527
48,474.5322824403097
49,67.7890772037607
50,48.717495876697875
51,18.156205730513232
52,22.34490747257409
53,34.59319362201705
54,74.67481620254438
55,380.23402092213524
56,36.02021920190331
57,262.70891126212337
58,84.4462198267782
59,67.85031609182802
60,52.00485344364852
61,6.4381348171784945
62,21.68687165838133
