,Angular_Velocity
0,146.44108885417805
1,102.83052234500066
2,63.097618252307676
3,27.781166816937386
4,434.28441725682393
5,489.68358786314434
6,74.09164194752388
7,153.66186024708668
8,24.649002568560046
9,1066.1289919819733
10,338.7166407490902
11,122.56827697852952
12,458.081404167659
13,561.3252760890945
14,114.8987585876983
15,290.57639343268426
16,701.6213099184553
17,482.5885597479998
18,732.2812085390669
19,292.58122347977104
20,364.1217810152832
21,684.1682826752801
22,27.22956909170622
23,639.5352078668429
24,495.31418241780295
25,807.6616063777717
26,82.43369674491746
27,44.44939747903492
28,76.06077902684827
29,917.1658087808131
30,94.76097441700816
31,526.0999641979963
32,499.58668362700473
33,84.53947461725208
34,952.3009459124563
35,39.08210336563166
36,121.00434018738643
37,548.7451313110877
38,658.5087079614785
39,132.8530496596442
40,667.4613232104668
41,993.8542386777355
42,587.7656984504648
43,386.5746620457265
44,726.4509204592566
45,89.17575388789507
46,189.63605542207586
47,455.6155271038164
48,247.46910023708676
49,102.1828520995047
50,520.1964299343094
51,166.75979792085997
52,68.4386138214465
53,0.9726073172486864
54,37.97407979414243
55,211.25954120978648
56,78.9086214425516
57,31.742474947512633
58,4.932129345633002
59,35.409975154176244
60,20.73931156822435
61,13.915269572999438
62,763.3510527102362
