,Angular_Velocity
0,89.79561910047794
1,91.21586152954721
2,61.91799556157041
3,53.8777158354307
4,28.67203258545076
5,118.77206657769472
6,301.06714476456017
7,112.8439559264895
8,21.399933527247278
9,1007.3998898188445
10,806.445621172969
11,363.146255240726
12,345.1248903873281
13,891.4657823105648
14,351.0828996472948
15,49.374822038088936
16,75.4915887995883
17,880.8534729035305
18,203.23444968876166
19,701.6914279932663
20,306.9200438740829
21,285.9703763254153
22,74.56912234978995
23,491.701857199819
24,672.2589160741329
25,675.5770962349073
26,781.622570173891
27,48.35358073539131
28,425.5532471441885
29,563.2107560776273
30,347.32140389754835
31,583.4935307374864
32,1014.7034752700678
33,103.03962277585566
34,229.92669636818923
35,167.92193025130734
36,267.9980250040299
37,245.89143793199017
38,477.34198946954626
39,52.771248034365755
40,87.82150789821458
41,326.83294743556365
42,770.9335935136646
43,178.44740998671176
44,764.3480366634749
45,713.0223035332763
46,81.99408963139908
47,77.3417063243816
48,208.59640985117312
49,966.049295763427
50,120.16299991999823
51,695.651035068717
52,32.769983922017104
53,504.1654307054585
54,118.20987550949204
55,169.52082248730832
56,60.25961250208754
57,170.31406047537507
58,405.16169339887193
59,242.2288420670256
60,181.25978653392724
61,57.56710596379628
62,16.287331776659045
