,Angular_Velocity
0,112.93577076103566
1,92.89350542140755
2,112.27582959386899
3,1.365671014182412
4,120.15651511754326
5,169.19848351260055
6,112.77022024400105
7,125.6702874908235
8,68.65428428438105
9,555.1998874177757
10,857.7625570028969
11,337.6624269779044
12,3.2840846301533575
13,542.6900717201581
14,121.39737867258026
15,172.51717124577831
16,301.596285554907
17,641.4221583489777
18,192.71128325131593
19,270.46497198828797
20,484.35905999164174
21,351.9388803725837
22,43.87421445794072
23,644.9900421850377
24,997.0120100243805
25,596.6968532950481
26,155.9691654931915
27,27.071777762472685
28,193.38979937275977
29,723.6359782748336
30,58.35777863570841
31,149.76419649612873
32,751.9597831597381
33,5.806881562283568
34,909.4178468532924
35,259.90586402538025
36,279.27957080558383
37,46.36994640627716
38,664.1527463816086
39,47.76935705670043
40,112.42530720258726
41,332.62959963348953
42,726.125012357766
43,250.02130019681778
44,525.617957458833
45,172.11977076490496
46,5.124490880236866
47,353.8291989526416
48,72.51677654075307
49,243.49655592251418
50,182.82627724936856
51,755.4232047768087
52,96.34560860475028
53,240.75865120610158
54,127.86374198377399
55,2.5756460794046565
56,80.78500932245147
57,129.216354398221
58,97.80598130083818
59,35.96729728798352
60,4.783321942073511
61,71.4562996623386
62,31.701119111039972
