,Angular_Velocity
0,55.38439938249598
1,65.23469257973558
2,75.75293094991925
3,65.39000116638165
4,26.061566770916208
5,110.61345262646603
6,253.31240990921367
7,170.92077224484285
8,17.294182173675107
9,454.5405190339118
10,651.9293795132712
11,60.172574521038456
12,751.9626444626924
13,540.0
14,447.95077433310433
15,21.05439394482601
16,232.90345185702748
17,440.1907445756244
18,1001.8920027652614
19,845.9825762011316
20,44.45025892807715
21,273.22758355454147
22,44.07763744495904
23,646.0713171515781
24,1076.5108415738268
25,759.4782961582108
26,554.1595770253194
27,41.164209302348134
28,17.378226092504647
29,257.42385639337374
30,252.66578143000874
31,1007.0676153890159
32,801.8494849636836
33,213.06138659624867
34,84.6519341894432
35,475.3392286705033
36,4.016615166411169
37,969.9780288154572
38,898.3077454729663
39,2.5733490278322892
40,70.26757835129379
41,323.9240157567091
42,46.27842508083428
43,1038.801806320936
44,653.3950606006997
45,502.68309517938076
46,166.9148746635303
47,72.27569712089318
48,201.78265021586554
49,24.319082489350418
50,827.1796755220427
51,539.8634997576347
52,266.43790971001357
53,211.28412888771095
54,320.6954333842651
55,314.22612119882353
56,147.2659831933838
57,132.35478152871846
58,161.23816043433678
59,33.40781165767996
60,1.0075977487615915
61,15.99155266850867
62,35.241723009693544
