,x,y,trust
0,990.0,378.0,2.0
1,993.3333333333335,378.0,2.0
2,993.3333333333335,378.0,2.0
3,996.6666666666667,378.0,2.0
4,1000.0,378.0,2.0
5,1003.3333333333335,378.0,2.0
6,1010.0,378.0,2.0
7,1016.6666666666667,381.375,2.0
8,1020.0,381.375,2.0
9,1020.0,381.375,2.0
10,1023.3333333333335,381.375,2.0
11,1030.0,381.375,2.0
12,1033.3333333333335,381.375,2.0
13,1040.0,381.375,2.0
14,1043.3333333333335,381.375,2.0
15,1043.3333333333335,381.375,2.0
16,1046.6666666666667,381.375,2.0
17,1053.3333333333335,381.375,2.0
18,1056.6666666666667,381.375,2.0
19,1060.0,381.375,2.0
20,1063.3333333333335,381.375,2.0
21,1066.6666666666667,381.375,2.0
22,1070.0,381.375,2.0
23,1073.3333333333335,378.0,2.0
24,1076.6666666666667,378.0,2.0
25,1080.0,374.625,2.0
26,1083.3333333333335,374.625,2.0
27,1086.6666666666667,374.625,2.0
28,1086.6666666666667,374.625,2.0
29,1090.0,374.625,2.0
30,1093.3333333333335,374.625,2.0
31,1093.3333333333335,371.25,2.0
32,1096.6666666666667,374.625,2.0
33,1096.6666666666667,374.625,2.0
34,1100.0,374.625,2.0
35,1103.3333333333335,374.625,2.0
36,1103.3333333333335,374.625,2.0
37,1106.6666666666667,374.625,2.0
38,1106.6666666666667,378.0,2.0
39,1106.6666666666667,381.375,2.0
40,1110.0,381.375,2.0
41,1110.0,381.375,2.0
42,1110.0,381.375,2.0
43,1113.3333333333335,384.75,2.0
44,1113.3333333333335,384.75,2.0
45,1113.3333333333335,384.75,2.0
46,1113.3333333333335,384.75,2.0
47,1113.3333333333335,384.75,2.0
48,1116.6666666666667,381.375,2.0
49,1116.6666666666667,381.375,2.0
50,1120.0,378.0,2.0
51,1123.3333333333335,378.0,2.0
52,1123.3333333333335,371.25,2.0
53,1126.6666666666667,364.5,2.0
54,1130.0,361.125,2.0
55,1133.3333333333335,361.125,2.0
56,1133.3333333333335,361.125,2.0
57,1136.6666666666667,361.125,2.0
