,Angular_Velocity
0,50.30206848680407
1,34.21847583716627
2,5.614799484885802
3,33.88193537529615
4,69.2939704335816
5,83.46790684959939
6,88.86016969761678
7,58.14557134087509
8,14.59108410477151
9,16.872063873530607
10,14.286645994690828
11,49.82117327813044
12,76.82432070258372
13,25.87297630701722
14,39.254630638401004
15,141.4969343278836
16,58.70107907108194
17,44.33626957796773
18,49.80280837140193
19,77.52593249439727
20,120.38106499584144
21,63.10197675402525
22,152.00927137950086
23,64.66125916739215
24,24.184776080788367
