,x,y,trust
0,993.3333333333335,364.5,2.0
1,993.3333333333335,364.5,2.0
2,993.3333333333335,364.5,2.0
3,993.3333333333335,364.5,2.0
4,993.3333333333335,364.5,2.0
5,993.3333333333335,364.5,2.0
6,993.3333333333335,364.5,2.0
7,993.3333333333335,364.5,2.0
8,990.0,361.125,2.0
9,990.0,361.125,2.0
10,990.0,364.5,2.0
11,986.6666666666667,364.5,2.0
12,983.3333333333335,364.5,2.0
13,976.6666666666667,364.5,2.0
14,973.3333333333335,367.875,2.0
15,970.0,371.25,2.0
16,970.0,371.25,2.0
17,970.0,367.875,2.0
18,963.3333333333335,367.875,2.0
19,960.0,371.25,2.0
20,953.3333333333335,371.25,2.0
21,950.0,374.625,2.0
22,946.6666666666667,374.625,2.0
23,946.6666666666667,374.625,2.0
24,943.3333333333335,374.625,2.0
25,936.6666666666667,378.0,2.0
26,930.0,374.625,2.0
27,926.6666666666667,378.0,2.0
28,923.3333333333335,378.0,2.0
29,923.3333333333335,374.625,2.0
30,920.0,374.625,2.0
31,913.3333333333335,374.625,2.0
32,906.6666666666667,371.25,2.0
33,903.3333333333335,371.25,2.0
34,903.3333333333335,371.25,2.0
35,900.0,367.875,2.0
36,900.0,364.5,2.0
37,896.6666666666667,364.5,2.0
38,896.6666666666667,364.5,2.0
39,893.3333333333335,361.125,2.0
40,886.6666666666667,364.5,2.0
41,886.6666666666667,364.5,2.0
42,883.3333333333335,364.5,2.0
43,880.0,361.125,2.0
44,880.0,361.125,2.0
45,876.6666666666667,361.125,2.0
46,876.6666666666667,361.125,2.0
47,876.6666666666667,357.75,2.0
48,873.3333333333335,361.125,2.0
49,873.3333333333335,361.125,2.0
50,873.3333333333335,361.125,2.0
51,873.3333333333335,361.125,2.0
52,873.3333333333335,361.125,2.0
53,873.3333333333335,361.125,2.0
54,870.0,361.125,2.0
55,873.3333333333335,364.5,2.0
56,873.3333333333335,364.5,2.0
57,873.3333333333335,367.875,2.0
58,873.3333333333335,371.25,2.0
59,873.3333333333335,371.25,2.0
60,873.3333333333335,374.625,2.0
61,873.3333333333335,378.0,2.0
62,873.3333333333335,378.0,2.0
63,873.3333333333335,374.625,2.0
64,873.3333333333335,371.25,2.0
65,873.3333333333335,371.25,2.0
66,873.3333333333335,367.875,2.0
67,873.3333333333335,364.5,2.0
68,873.3333333333335,361.125,2.0
69,873.3333333333335,361.125,2.0
70,873.3333333333335,357.75,2.0
71,873.3333333333335,357.75,2.0
72,873.3333333333335,357.75,2.0
73,873.3333333333335,357.75,2.0
74,876.6666666666667,357.75,2.0
75,876.6666666666667,357.75,2.0
76,880.0,361.125,2.0
77,880.0,361.125,2.0
78,880.0,364.5,2.0
79,880.0,371.25,2.0
80,883.3333333333335,378.0,2.0
81,886.6666666666667,381.375,2.0
82,890.0,384.75,2.0
83,893.3333333333335,384.75,2.0
84,896.6666666666667,388.125,2.0
85,896.6666666666667,391.5,2.0
86,900.0,391.5,2.0
87,903.3333333333335,394.875,2.0
88,906.6666666666667,391.5,2.0
89,916.6666666666667,391.5,2.0
90,920.0,384.75,2.0
91,923.3333333333335,384.75,2.0
92,926.6666666666667,384.75,2.0
93,933.3333333333335,381.375,2.0
94,940.0,381.375,2.0
95,943.3333333333335,381.375,2.0
96,943.3333333333335,381.375,2.0
