,x,y,trust
0,906.6666666666667,573.75,2.0
1,910.0,573.75,2.0
2,910.0,577.125,2.0
3,910.0,577.125,2.0
4,906.6666666666667,577.125,2.0
5,910.0,577.125,2.0
6,906.6666666666667,573.75,2.0
7,910.0,573.75,2.0
8,910.0,577.125,2.0
9,913.3333333333335,580.5,2.0
10,913.3333333333335,580.5,2.0
11,913.3333333333335,577.125,2.0
12,916.6666666666667,580.5,2.0
13,913.3333333333335,577.125,2.0
14,913.3333333333335,580.5,2.0
15,913.3333333333335,583.875,2.0
16,913.3333333333335,577.125,2.0
17,910.0,573.75,2.0
18,913.3333333333335,577.125,2.0
19,913.3333333333335,583.875,2.0
20,910.0,577.125,2.0
21,910.0,577.125,2.0
22,906.6666666666667,573.75,2.0
23,903.3333333333335,577.125,2.0
24,903.3333333333335,577.125,2.0
25,903.3333333333335,580.5,2.0
26,903.3333333333335,583.875,2.0
27,903.3333333333335,583.875,2.0
28,900.0,577.125,2.0
29,900.0,580.5,2.0
30,900.0,580.5,2.0
31,896.6666666666667,580.5,2.0
32,896.6666666666667,577.125,2.0
33,890.0,583.875,2.0
34,886.6666666666667,580.5,2.0
35,883.3333333333335,583.875,2.0
36,880.0,590.625,2.0
37,876.6666666666667,587.25,2.0
38,873.3333333333335,583.875,2.0
39,870.0,580.5,2.0
40,856.6666666666667,583.875,2.0
41,853.3333333333335,583.875,2.0
42,850.0,583.875,2.0
43,843.3333333333335,580.5,2.0
44,833.3333333333335,577.125,2.0
45,830.0,573.75,2.0
46,826.6666666666667,577.125,2.0
47,823.3333333333335,573.75,2.0
48,823.3333333333335,573.75,2.0
49,816.6666666666667,573.75,2.0
50,813.3333333333335,570.375,2.0
51,806.6666666666667,573.75,2.0
52,803.3333333333335,573.75,2.0
53,800.0,573.75,2.0
54,796.6666666666667,573.75,2.0
55,790.0,570.375,2.0
56,786.6666666666667,567.0,2.0
57,783.3333333333335,560.25,2.0
58,780.0,563.625,2.0
59,776.6666666666667,560.25,2.0
60,773.3333333333335,560.25,2.0
61,770.0,560.25,2.0
62,760.0,563.625,2.0
63,760.0,563.625,2.0
64,753.3333333333335,563.625,2.0
65,750.0,560.25,2.0
66,746.6666666666667,556.875,2.0
67,746.6666666666667,553.5,2.0
68,743.3333333333335,553.5,2.0
69,730.0,563.625,2.0
70,723.3333333333335,556.875,2.0
71,716.6666666666667,563.625,2.0
72,713.3333333333335,556.875,2.0
73,706.6666666666667,563.625,2.0
74,700.0,563.625,2.0
75,690.0,563.625,2.0
76,686.6666666666667,563.625,2.0
77,683.3333333333334,567.0,2.0
78,680.0,570.375,2.0
79,673.3333333333334,570.375,2.0
80,666.6666666666667,573.75,2.0
81,663.3333333333334,573.75,2.0
82,663.3333333333334,573.75,2.0
83,663.3333333333334,573.75,2.0
84,663.3333333333334,573.75,2.0
85,666.6666666666667,567.0,2.0
86,666.6666666666667,567.0,2.0
87,666.6666666666667,563.625,2.0
88,666.6666666666667,556.875,2.0
89,680.0,550.125,2.0
90,683.3333333333334,550.125,2.0
91,690.0,543.375,2.0
92,693.3333333333335,543.375,2.0
93,696.6666666666667,546.75,2.0
94,706.6666666666667,536.625,2.0
95,710.0,543.375,2.0
96,716.6666666666667,540.0,2.0
97,713.3333333333335,546.75,2.0
98,720.0,550.125,2.0
99,720.0,550.125,2.0
100,720.0,556.875,2.0
101,726.6666666666667,560.25,2.0
