,x,y,trust
0,970.0,266.625,2.0
1,973.3333333333335,263.25,2.0
2,973.3333333333335,263.25,2.0
3,973.3333333333335,263.25,2.0
4,973.3333333333335,263.25,2.0
5,973.3333333333335,263.25,2.0
6,970.0,263.25,2.0
7,970.0,263.25,2.0
8,970.0,263.25,2.0
9,970.0,263.25,2.0
10,970.0,263.25,2.0
11,970.0,263.25,2.0
12,970.0,263.25,2.0
13,966.6666666666667,263.25,2.0
14,966.6666666666667,263.25,2.0
15,966.6666666666667,263.25,2.0
16,966.6666666666667,263.25,2.0
17,963.3333333333335,266.625,2.0
18,960.0,266.625,2.0
19,953.3333333333335,266.625,2.0
20,950.0,266.625,2.0
21,950.0,266.625,2.0
22,946.6666666666667,266.625,2.0
23,943.3333333333335,263.25,2.0
24,940.0,263.25,2.0
25,933.3333333333335,263.25,2.0
26,930.0,266.625,2.0
27,923.3333333333335,266.625,2.0
28,920.0,266.625,2.0
29,916.6666666666667,266.625,2.0
30,910.0,266.625,2.0
31,906.6666666666667,266.625,2.0
32,900.0,270.0,2.0
33,900.0,270.0,2.0
34,896.6666666666667,270.0,2.0
35,886.6666666666667,270.0,2.0
36,883.3333333333335,266.625,2.0
37,880.0,270.0,2.0
38,876.6666666666667,270.0,2.0
39,873.3333333333335,270.0,2.0
40,870.0,266.625,2.0
41,866.6666666666667,270.0,2.0
42,860.0,266.625,2.0
43,853.3333333333335,266.625,2.0
44,853.3333333333335,270.0,2.0
45,850.0,270.0,2.0
46,850.0,270.0,2.0
47,846.6666666666667,270.0,2.0
48,843.3333333333335,266.625,2.0
49,840.0,266.625,2.0
50,833.3333333333335,266.625,2.0
51,830.0,270.0,2.0
52,830.0,270.0,2.0
53,826.6666666666667,270.0,2.0
54,826.6666666666667,266.625,2.0
55,826.6666666666667,266.625,2.0
56,823.3333333333335,266.625,2.0
57,820.0,266.625,2.0
58,816.6666666666667,266.625,2.0
59,816.6666666666667,263.25,2.0
60,813.3333333333335,263.25,2.0
61,810.0,263.25,2.0
62,806.6666666666667,263.25,2.0
63,806.6666666666667,263.25,2.0
64,806.6666666666667,266.625,2.0
65,803.3333333333335,263.25,2.0
66,803.3333333333335,263.25,2.0
67,800.0,259.875,2.0
68,800.0,259.875,2.0
69,796.6666666666667,259.875,2.0
70,793.3333333333335,259.875,2.0
71,786.6666666666667,259.875,2.0
72,786.6666666666667,259.875,2.0
73,783.3333333333335,259.875,2.0
74,783.3333333333335,259.875,2.0
75,780.0,256.5,2.0
76,780.0,253.125,2.0
77,776.6666666666667,249.75,2.0
78,773.3333333333335,243.0,2.0
79,766.6666666666667,243.0,2.0
80,760.0,243.0,2.0
81,760.0,239.625,2.0
82,756.6666666666667,239.625,2.0
83,756.6666666666667,239.625,2.0
84,753.3333333333335,239.625,2.0
85,746.6666666666667,239.625,2.0
86,746.6666666666667,243.0,2.0
87,740.0,243.0,2.0
88,740.0,253.125,2.0
89,736.6666666666667,256.5,2.0
90,736.6666666666667,259.875,2.0
91,736.6666666666667,266.625,2.0
92,733.3333333333335,270.0,2.0
93,733.3333333333335,280.125,2.0
94,733.3333333333335,283.5,2.0
95,733.3333333333335,290.25,2.0
96,733.3333333333335,297.0,2.0
97,730.0,300.375,2.0
98,730.0,307.125,2.0
99,730.0,310.5,2.0
100,730.0,313.875,2.0
101,730.0,317.25,2.0
102,730.0,324.0,2.0
103,730.0,327.375,2.0
104,733.3333333333335,330.75,2.0
105,733.3333333333335,334.125,2.0
106,733.3333333333335,337.5,2.0
107,736.6666666666667,337.5,2.0
108,740.0,337.5,2.0
109,746.6666666666667,347.625,2.0
110,750.0,354.375,2.0
111,756.6666666666667,357.75,2.0
112,760.0,361.125,2.0
113,763.3333333333335,361.125,2.0
114,773.3333333333335,374.625,2.0
115,780.0,381.375,2.0
116,786.6666666666667,384.75,2.0
117,800.0,394.875,2.0
118,806.6666666666667,405.0,2.0
119,810.0,408.375,2.0
120,823.3333333333335,425.25,2.0
121,830.0,432.0,2.0
122,843.3333333333335,448.875,2.0
123,850.0,462.375,2.0
124,856.6666666666667,479.25,2.0
125,880.0,482.625,2.0
126,896.6666666666667,499.5,2.0
127,906.6666666666667,502.875,2.0
128,920.0,513.0,2.0
129,930.0,526.5,2.0
130,943.3333333333335,543.375,2.0
131,953.3333333333335,546.75,2.0
132,963.3333333333335,560.25,2.0
133,973.3333333333335,570.375,2.0
134,993.3333333333335,577.125,2.0
135,1003.3333333333335,583.875,2.0
136,1016.6666666666667,590.625,2.0
137,1026.6666666666667,597.375,2.0
138,1036.6666666666667,604.125,2.0
139,1046.6666666666667,604.125,2.0
140,1060.0,604.125,2.0
141,1066.6666666666667,600.75,2.0
142,,,0.0
143,,,0.0
144,1090.0,600.75,2.0
145,1103.3333333333335,600.75,2.0
146,1113.3333333333335,597.375,2.0
147,1116.6666666666667,600.75,2.0
148,1130.0,594.0,2.0
149,1136.6666666666667,594.0,2.0
150,1143.3333333333335,587.25,2.0
151,1156.6666666666667,580.5,2.0
152,1160.0,580.5,2.0
153,1160.0,580.5,2.0
154,1160.0,580.5,2.0
155,1160.0,580.5,2.0
156,1160.0,580.5,2.0
157,1156.6666666666667,577.125,2.0
158,1150.0,577.125,2.0
159,1140.0,580.5,2.0
160,1136.6666666666667,577.125,2.0
161,1126.6666666666667,577.125,2.0
162,1113.3333333333335,577.125,2.0
163,1106.6666666666667,577.125,2.0
164,1090.0,580.5,2.0
165,1083.3333333333335,577.125,2.0
166,1066.6666666666667,580.5,2.0
167,1053.3333333333335,583.875,2.0
168,,,0.0
169,880.0,675.0,2.0
170,,,0.0
171,970.0,577.125,2.0
172,,,0.0
173,,,0.0
174,,,0.0
175,,,0.0
176,,,0.0
177,,,0.0
178,,,0.0
179,,,0.0
180,,,0.0
181,,,0.0
182,,,0.0
183,,,0.0
184,,,0.0
185,,,0.0
186,,,0.0
187,,,0.0
188,,,0.0
189,,,0.0
190,,,0.0
191,,,0.0
192,,,0.0
193,,,0.0
194,,,0.0
195,,,0.0
196,,,0.0
197,,,0.0
198,,,0.0
199,,,0.0
200,,,0.0
201,,,0.0
202,,,0.0
203,,,0.0
204,,,0.0
205,,,0.0
206,1250.0,634.5,2.0
207,1256.6666666666667,648.0,2.0
208,,,0.0
209,,,0.0
210,,,0.0
211,,,0.0
212,,,0.0
213,,,0.0
214,,,0.0
215,1296.6666666666667,597.375,2.0
216,1286.6666666666667,583.875,2.0
217,1283.3333333333335,573.75,2.0
218,1280.0,563.625,2.0
219,1280.0,553.5,2.0
220,1273.3333333333335,553.5,2.0
221,1263.3333333333335,553.5,2.0
222,1256.6666666666667,553.5,2.0
223,1253.3333333333335,553.5,2.0
224,1250.0,553.5,2.0
225,1240.0,556.875,2.0
226,1230.0,567.0,2.0
227,1216.6666666666667,577.125,2.0
228,1210.0,583.875,2.0
229,1203.3333333333335,594.0,2.0
230,1190.0,597.375,2.0
231,1183.3333333333335,597.375,2.0
232,1176.6666666666667,597.375,2.0
233,1156.6666666666667,580.5,2.0
234,,,0.0
235,1113.3333333333335,570.375,2.0
236,,,0.0
237,,,0.0
238,,,0.0
239,1053.3333333333335,570.375,2.0
240,1096.6666666666667,590.625,2.0
241,1090.0,590.625,2.0
242,1080.0,583.875,2.0
243,1070.0,577.125,2.0
244,,,0.0
245,,,0.0
246,,,0.0
247,,,0.0
248,,,0.0
249,,,0.0
250,,,0.0
251,,,0.0
252,,,0.0
253,,,0.0
254,,,0.0
255,,,0.0
256,,,0.0
257,,,0.0
258,,,0.0
259,,,0.0
260,1136.6666666666667,567.0,2.0
261,1143.3333333333335,573.75,2.0
262,1143.3333333333335,587.25,2.0
263,1146.6666666666667,600.75,2.0
264,1153.3333333333335,610.875,2.0
265,1150.0,624.375,2.0
266,1153.3333333333335,637.875,2.0
267,1156.6666666666667,637.875,2.0
268,1163.3333333333335,641.25,2.0
269,1170.0,644.625,2.0
270,1180.0,637.875,2.0
271,1186.6666666666667,624.375,2.0
272,1196.6666666666667,607.5,2.0
273,1206.6666666666667,597.375,2.0
274,1213.3333333333335,580.5,2.0
275,1230.0,573.75,2.0
276,1236.6666666666667,563.625,2.0
277,1253.3333333333335,553.5,2.0
278,1260.0,550.125,2.0
279,1276.6666666666667,546.75,2.0
280,1280.0,543.375,2.0
281,1290.0,546.75,2.0
282,1296.6666666666667,546.75,2.0
283,1300.0,550.125,2.0
284,1300.0,550.125,2.0
285,1300.0,556.875,2.0
286,1296.6666666666667,567.0,2.0
287,1293.3333333333335,570.375,2.0
288,1286.6666666666667,570.375,2.0
289,1283.3333333333335,573.75,2.0
290,1276.6666666666667,577.125,2.0
291,1273.3333333333335,577.125,2.0
292,1270.0,577.125,2.0
293,1263.3333333333335,573.75,2.0
294,1256.6666666666667,570.375,2.0
295,1253.3333333333335,567.0,2.0
296,1243.3333333333335,563.625,2.0
297,1233.3333333333335,563.625,2.0
298,1226.6666666666667,556.875,2.0
299,1213.3333333333335,553.5,2.0
300,1206.6666666666667,553.5,2.0
301,1183.3333333333335,560.25,2.0
302,1170.0,563.625,2.0
303,1156.6666666666667,577.125,2.0
304,1140.0,573.75,2.0
305,1133.3333333333335,570.375,2.0
306,1120.0,570.375,2.0
307,1110.0,556.875,2.0
308,1096.6666666666667,553.5,2.0
309,1083.3333333333335,546.75,2.0
310,1066.6666666666667,533.25,2.0
311,1060.0,526.5,2.0
312,1050.0,526.5,2.0
313,1043.3333333333335,519.75,2.0
314,1040.0,506.25,2.0
315,1036.6666666666667,506.25,2.0
316,1040.0,502.875,2.0
317,1043.3333333333335,502.875,2.0
318,1043.3333333333335,499.5,2.0
319,1053.3333333333335,499.5,2.0
320,1063.3333333333335,502.875,2.0
321,1070.0,509.625,2.0
322,1080.0,519.75,2.0
323,1093.3333333333335,523.125,2.0
324,1106.6666666666667,526.5,2.0
325,1113.3333333333335,540.0,2.0
326,1130.0,546.75,2.0
327,1140.0,550.125,2.0
328,1150.0,570.375,2.0
329,1160.0,577.125,2.0
330,1170.0,597.375,2.0
331,1180.0,587.25,2.0
332,1186.6666666666667,617.625,2.0
333,1196.6666666666667,614.25,2.0
334,1200.0,621.0,2.0
