,x,y,trust
0,1000.0,378.0,2.0
1,1000.0,378.0,2.0
2,1000.0,378.0,2.0
3,1000.0,374.625,2.0
4,1000.0,378.0,2.0
5,1000.0,378.0,2.0
6,1000.0,378.0,2.0
7,1000.0,378.0,2.0
8,1000.0,374.625,2.0
9,1000.0,374.625,2.0
10,1000.0,374.625,2.0
11,1000.0,374.625,2.0
12,996.6666666666667,371.25,2.0
13,996.6666666666667,371.25,2.0
14,996.6666666666667,371.25,2.0
15,993.3333333333335,371.25,2.0
16,993.3333333333335,371.25,2.0
17,990.0,374.625,2.0
18,990.0,374.625,2.0
19,986.6666666666667,374.625,2.0
20,980.0,374.625,2.0
21,973.3333333333335,374.625,2.0
22,973.3333333333335,374.625,2.0
23,970.0,374.625,2.0
24,966.6666666666667,378.0,2.0
25,960.0,378.0,2.0
26,953.3333333333335,378.0,2.0
27,950.0,381.375,2.0
28,946.6666666666667,378.0,2.0
29,943.3333333333335,381.375,2.0
30,940.0,381.375,2.0
31,930.0,381.375,2.0
32,926.6666666666667,384.75,2.0
33,923.3333333333335,384.75,2.0
34,920.0,384.75,2.0
35,916.6666666666667,384.75,2.0
36,913.3333333333335,384.75,2.0
37,910.0,381.375,2.0
38,903.3333333333335,381.375,2.0
39,900.0,381.375,2.0
40,900.0,378.0,2.0
41,896.6666666666667,374.625,2.0
42,893.3333333333335,374.625,2.0
43,890.0,371.25,2.0
44,886.6666666666667,367.875,2.0
45,883.3333333333335,371.25,2.0
46,880.0,374.625,2.0
47,876.6666666666667,378.0,2.0
48,876.6666666666667,378.0,2.0
49,876.6666666666667,381.375,2.0
50,876.6666666666667,384.75,2.0
51,873.3333333333335,388.125,2.0
52,873.3333333333335,394.875,2.0
53,873.3333333333335,398.25,2.0
54,873.3333333333335,401.625,2.0
55,870.0,405.0,2.0
56,870.0,405.0,2.0
57,873.3333333333335,405.0,2.0
58,873.3333333333335,401.625,2.0
59,870.0,398.25,2.0
60,870.0,398.25,2.0
61,870.0,391.5,2.0
62,870.0,391.5,2.0
63,870.0,388.125,2.0
64,870.0,384.75,2.0
65,870.0,384.75,2.0
66,870.0,384.75,2.0
67,870.0,384.75,2.0
68,870.0,388.125,2.0
