,x,y,trust
0,850.0,857.25,2.0
1,850.0,857.25,2.0
2,850.0,857.25,2.0
3,850.0,857.25,2.0
4,850.0,857.25,2.0
5,850.0,857.25,2.0
6,850.0,857.25,2.0
7,850.0,857.25,2.0
8,850.0,857.25,2.0
9,850.0,853.875,2.0
10,850.0,857.25,2.0
11,850.0,853.875,2.0
12,850.0,853.875,2.0
13,850.0,857.25,2.0
14,850.0,853.875,2.0
15,850.0,853.875,2.0
16,850.0,857.25,2.0
17,850.0,857.25,2.0
18,850.0,857.25,2.0
19,850.0,857.25,2.0
20,850.0,857.25,2.0
21,850.0,857.25,2.0
22,850.0,857.25,2.0
23,850.0,857.25,2.0
24,850.0,857.25,2.0
25,850.0,857.25,2.0
26,850.0,857.25,2.0
27,850.0,857.25,2.0
28,850.0,857.25,2.0
29,850.0,857.25,2.0
30,850.0,857.25,2.0
31,850.0,857.25,2.0
32,850.0,857.25,2.0
33,850.0,857.25,2.0
34,850.0,857.25,2.0
35,850.0,857.25,2.0
36,850.0,857.25,2.0
37,850.0,853.875,2.0
38,850.0,857.25,2.0
39,850.0,857.25,2.0
40,850.0,857.25,2.0
41,850.0,857.25,2.0
42,853.3333333333335,857.25,2.0
43,853.3333333333335,853.875,2.0
44,853.3333333333335,853.875,2.0
45,853.3333333333335,857.25,2.0
46,853.3333333333335,853.875,2.0
47,853.3333333333335,853.875,2.0
48,853.3333333333335,857.25,2.0
49,853.3333333333335,857.25,2.0
50,853.3333333333335,857.25,2.0
51,853.3333333333335,857.25,2.0
52,853.3333333333335,857.25,2.0
53,853.3333333333335,860.625,2.0
54,853.3333333333335,860.625,2.0
55,853.3333333333335,860.625,2.0
56,853.3333333333335,860.625,2.0
57,853.3333333333335,860.625,2.0
58,853.3333333333335,860.625,2.0
59,853.3333333333335,860.625,2.0
60,853.3333333333335,860.625,2.0
61,853.3333333333335,860.625,2.0
62,853.3333333333335,860.625,2.0
63,853.3333333333335,857.25,2.0
64,853.3333333333335,857.25,2.0
65,853.3333333333335,860.625,2.0
66,853.3333333333335,860.625,2.0
67,853.3333333333335,860.625,2.0
68,853.3333333333335,860.625,2.0
69,853.3333333333335,860.625,2.0
70,853.3333333333335,860.625,2.0
71,853.3333333333335,860.625,2.0
72,853.3333333333335,860.625,2.0
73,853.3333333333335,860.625,2.0
74,850.0,857.25,2.0
75,850.0,860.625,2.0
76,850.0,860.625,2.0
77,850.0,860.625,2.0
78,850.0,860.625,2.0
79,850.0,857.25,2.0
80,850.0,860.625,2.0
81,850.0,857.25,2.0
82,850.0,850.5,2.0
83,850.0,843.75,2.0
84,846.6666666666667,840.375,2.0
85,833.3333333333335,837.0,2.0
86,840.0,850.5,2.0
87,836.6666666666667,843.75,2.0
88,836.6666666666667,843.75,2.0
89,833.3333333333335,847.125,2.0
90,833.3333333333335,853.875,2.0
91,830.0,847.125,2.0
92,830.0,857.25,2.0
93,830.0,853.875,2.0
94,830.0,850.5,2.0
95,830.0,853.875,2.0
96,830.0,853.875,2.0
97,830.0,857.25,2.0
98,826.6666666666667,853.875,2.0
99,826.6666666666667,853.875,2.0
100,826.6666666666667,853.875,2.0
101,826.6666666666667,853.875,2.0
102,830.0,843.75,2.0
103,830.0,840.375,2.0
104,830.0,840.375,2.0
105,826.6666666666667,840.375,2.0
106,826.6666666666667,843.75,2.0
107,823.3333333333335,847.125,2.0
108,810.0,840.375,2.0
109,810.0,840.375,2.0
110,806.6666666666667,840.375,2.0
111,806.6666666666667,837.0,2.0
112,806.6666666666667,840.375,2.0
113,806.6666666666667,843.75,2.0
114,806.6666666666667,840.375,2.0
115,806.6666666666667,840.375,2.0
116,813.3333333333335,840.375,2.0
117,813.3333333333335,843.75,2.0
118,816.6666666666667,850.5,2.0
119,816.6666666666667,850.5,2.0
120,813.3333333333335,850.5,2.0
121,810.0,857.25,2.0
122,813.3333333333335,850.5,2.0
123,816.6666666666667,857.25,2.0
124,816.6666666666667,860.625,2.0
125,820.0,860.625,2.0
126,820.0,860.625,2.0
127,820.0,860.625,2.0
128,820.0,860.625,2.0
129,820.0,860.625,2.0
130,820.0,864.0,2.0
131,820.0,864.0,2.0
132,820.0,864.0,2.0
133,820.0,864.0,2.0
134,820.0,864.0,2.0
135,820.0,864.0,2.0
136,820.0,864.0,2.0
137,820.0,864.0,2.0
138,823.3333333333335,864.0,2.0
139,823.3333333333335,864.0,2.0
140,820.0,864.0,2.0
141,823.3333333333335,864.0,2.0
142,823.3333333333335,864.0,2.0
143,823.3333333333335,864.0,2.0
144,823.3333333333335,864.0,2.0
145,826.6666666666667,860.625,2.0
146,826.6666666666667,864.0,2.0
147,826.6666666666667,864.0,2.0
148,826.6666666666667,860.625,2.0
149,826.6666666666667,860.625,2.0
150,830.0,857.25,2.0
151,830.0,860.625,2.0
152,833.3333333333335,860.625,2.0
153,836.6666666666667,860.625,2.0
154,836.6666666666667,860.625,2.0
155,840.0,864.0,2.0
156,846.6666666666667,864.0,2.0
157,846.6666666666667,860.625,2.0
158,846.6666666666667,860.625,2.0
159,846.6666666666667,864.0,2.0
160,843.3333333333335,864.0,2.0
161,850.0,860.625,2.0
162,850.0,860.625,2.0
