963.3333333333334,266.625,2.0
963.3333333333334,371.25,2.0
883.3333333333334,364.5,2.0
830.0,452.25,2.0
820.0,526.5,2.0
1036.6666666666667,378.0,2.0
1086.6666666666667,459.0,2.0
1093.3333333333335,529.875,2.0
896.6666666666667,587.25,2.0
883.3333333333334,749.25,2.0
866.6666666666667,887.625,2.0
993.3333333333334,594.0,2.0
993.3333333333334,762.75,2.0
1016.6666666666667,907.875,2.0
946.6666666666667,259.875,2.0
976.6666666666667,259.875,2.0
926.6666666666667,276.75,2.0
996.6666666666667,276.75,2.0
