,Angular_Velocity
0,58.9760798010886
1,42.26879088270995
2,23.568447296877366
3,4.877004482118801
4,34.38328880835338
5,78.92692069796253
6,107.07726788335366
7,101.3205296881792
8,77.48906777887251
9,34.40912997698309
10,31.70324406607627
11,35.33267981342017
12,146.6758168306794
13,82.76791324247421
14,73.00555999357105
15,90.51207181195497
16,27.775429247693644
17,31.27801901647939
18,39.18743020242067
19,36.699364156726425
20,40.93310688982295
21,74.50470412742904
22,8.401025519981737
23,8.32921207586655
24,28.789622542223395
