,x,y
0,1196.0952380952383,600.9910714285716
1,1195.8571428571431,603.4500000000002
2,1195.6190476190482,605.8125000000002
3,1195.3333333333342,608.1267857142858
4,1195.1428571428578,610.4410714285716
5,1195.0476190476197,612.6107142857145
6,1194.8571428571436,614.6839285714289
7,1194.7619047619055,616.7089285714289
8,1194.6666666666672,618.6857142857144
9,1194.6190476190482,620.4696428571428
10,1194.52380952381,622.2535714285715
11,1194.4285714285722,624.0375
12,1194.333333333334,625.725
13,1194.3333333333337,627.4607142857143
14,1194.3809523809525,629.0517857142858
15,1194.571428571429,630.5464285714287
16,1194.7619047619048,632.1857142857144
17,1195.0476190476188,633.7767857142859
18,1195.4761904761904,635.319642857143
19,1196.047619047619,636.8625000000001
20,1196.666666666667,638.4535714285714
21,1197.3809523809525,639.9
22,1198.2380952380956,641.3464285714285
23,1199.380952380953,642.8410714285714
24,1200.6190476190482,644.2392857142856
25,1202.0000000000005,645.5892857142856
26,1203.4761904761908,646.6499999999999
27,1205.0952380952383,647.4214285714285
28,1206.8095238095239,647.9999999999999
29,1208.5714285714287,648.4339285714284
30,1210.4285714285716,648.7232142857142
31,1212.2380952380954,648.9160714285714
32,1214.0,648.8196428571429
33,1215.6666666666667,648.3857142857144
34,1217.2857142857144,647.8553571428572
35,1218.7142857142858,647.1321428571429
36,1220.0952380952383,646.3607142857143
37,1221.1904761904766,645.2517857142856
38,1222.1904761904766,644.142857142857
39,1223.1428571428573,642.9374999999999
40,1223.8571428571431,641.5874999999999
41,1224.0952380952383,639.9482142857141
42,1224.1904761904761,638.3089285714285
43,1223.904761904762,636.525
44,1223.4761904761904,634.7410714285713
45,1222.857142857143,632.9089285714285
46,1222.047619047619,631.125
47,1221.0952380952378,629.2446428571428
48,1217.5714285714284,626.3517857142858
49,1214.4126984126983,623.9330357142859
50,1211.6666666666665,622.0366071428573
51,1209.3333333333333,620.6625000000001
52,1207.4126984126983,619.7625000000002
53,1205.904761904762,619.2883928571429
54,1204.857142857143,619.2401785714285
55,1203.9761904761906,619.5535714285712
56,1203.214285714286,620.1803571428571
57,1202.4523809523812,621.0
58,1201.7380952380956,622.205357142857
59,1201.071428571429,623.8446428571427
60,1200.5000000000005,625.5803571428571
61,1200.02380952381,627.7982142857143
62,1199.6904761904766,630.2571428571428
63,1199.5000000000002,632.7160714285712
64,1199.2142857142858,634.7892857142856
65,1198.7857142857142,636.4285714285713
66,1198.4047619047617,637.6339285714286
67,1197.8809523809523,638.2607142857142
68,1197.0238095238094,637.9714285714286
69,1195.357142857143,638.1160714285716
70,1193.9285714285713,636.669642857143
71,1192.1190476190477,634.6446428571429
72,1190.071428571429,632.3303571428572
73,1187.642857142857,629.8232142857144
74,1184.8809523809523,627.1232142857143
75,1182.0238095238096,624.6160714285714
76,1179.071428571429,622.2535714285715
77,1176.166666666667,620.0357142857143
78,1173.4047619047624,618.0589285714285
79,1170.6428571428576,616.4196428571428
80,1168.071428571429,614.9732142857142
81,1165.7380952380956,613.6232142857143
82,1163.5476190476193,612.5142857142856
83,1161.7380952380954,611.5017857142857
84,1160.2142857142858,611.2607142857144
85,1158.642857142857,610.6339285714286
86,1156.8333333333335,609.332142857143
87,1154.9285714285716,607.5
88,1152.8333333333335,605.1857142857143
89,1150.4047619047622,602.0517857142858
90,1148.1666666666667,598.9419642857142
91,1146.0714285714287,595.9526785714285
92,1144.1190476190477,593.0116071428571
93,1142.2142857142858,589.9258928571428
94,1140.642857142857,586.6473214285713
95,1139.309523809524,583.4651785714285
96,1138.166666666667,580.524107142857
97,1135.9761904761908,580.6687499999999
98,1132.7380952380954,583.8991071428571
99,1128.714285714286,585.9482142857144
100,1123.8571428571431,586.7678571428571
101,1118.309523809524,586.3580357142857
102,1111.9761904761908,584.8633928571428
103,1106.0238095238099,583.2723214285713
104,1103.0238095238099,587.4669642857142
105,1100.2142857142858,591.8062499999999
106,1097.3333333333333,596.1696428571428
107,1094.6190476190475,600.9428571428571
108,1091.952380952381,605.7642857142856
109,1089.2857142857144,610.7785714285714
110,1086.809523809524,615.9374999999999
111,1084.761904761905,621.3857142857142
112,1082.761904761905,626.8821428571428
113,1081.0000000000002,632.5714285714283
114,1079.3809523809527,638.3089285714284
115,1077.9047619047622,644.0946428571426
116,1076.571428571429,649.9285714285711
117,1075.3809523809527,655.8107142857141
118,1076.761904761905,662.7053571428569
119,1077.68253968254,669.1258928571426
120,1078.1428571428573,675.0723214285712
121,1078.1428571428573,680.5446428571425
122,1077.68253968254,685.5910714285712
123,1076.761904761905,690.211607142857
124,1075.3809523809527,694.261607142857
125,1073.8333333333335,697.9499999999998
126,1072.134920634921,701.2446428571427
127,1070.4047619047622,704.2660714285713
128,1068.5952380952383,706.8214285714283
129,1066.7857142857144,708.7982142857139
130,1065.0238095238096,710.1964285714284
131,1063.2619047619048,711.0160714285713
132,1061.547619047619,711.3535714285714
133,1059.8333333333333,711.2089285714285
134,1058.2142857142858,711.0642857142857
135,1056.9761904761908,710.7267857142858
136,1055.6904761904764,710.2928571428571
137,1054.357142857143,709.5696428571428
138,1052.8809523809525,708.8946428571427
139,1052.0714285714287,707.7857142857141
140,1050.9761904761906,708.0749999999998
141,1050.4523809523807,708.5089285714284
142,1050.0714285714284,709.280357142857
143,1050.0714285714284,710.3892857142856
144,1050.5952380952378,711.3294642857144
145,1051.5,711.8598214285714
146,1052.2142857142856,714.2223214285715
147,1052.0714285714287,716.6619642857145
148,1051.0238095238096,719.130535714286
149,1049.1190476190477,721.4833928571431
150,1046.2619047619048,723.8169642857144
151,1042.357142857143,726.2276785714288
152,1038.1904761904761,727.9754464285717
153,1033.5714285714287,729.060267857143
154,1028.547619047619,729.0000000000001
155,1023.4047619047619,728.9035714285714
156,1018.5952380952382,728.7107142857142
157,1021.9761904761906,729.5785714285714
158,1025.3095238095239,731.19375
159,1028.7380952380954,733.8455357142857
160,1031.5238095238096,736.6419642857142
161,1033.6666666666667,739.5830357142856
162,1035.107142857143,743.2232142857142
163,1035.797619047619,747.7071428571428
164,1035.642857142857,753.1794642857142
165,1034.6904761904761,759.399107142857
166,1033.5,765.4741071428571
167,1033.3095238095239,768.6080357142856
168,1034.1190476190477,768.8008928571428
169,1035.7142857142858,770.3196428571428
170,1038.095238095238,773.1642857142856
171,1041.2619047619048,777.1901785714284
172,1045.1666666666667,782.7830357142856
173,1048.8333333333335,788.7133928571427
174,1049.595238095238,789.0026785714284
175,1050.595238095238,787.3151785714284
176,1051.3333333333333,787.580357142857
177,1052.1428571428573,787.8214285714286
178,1052.904761904762,788.0625
179,1053.7142857142858,788.2553571428572
180,1054.5238095238096,788.4964285714285
181,1055.357142857143,787.89375
182,1056.2142857142858,786.4473214285714
183,1057.2142857142858,785.0973214285714
184,1058.047619047619,784.3982142857143
185,1058.7142857142856,784.3499999999999
186,1059.4761904761906,784.4946428571428
187,1060.2857142857144,784.6392857142857
188,1061.0476190476193,784.6875
189,1061.8571428571431,784.6874999999999
190,1062.666666666667,784.6392857142856
191,1063.5238095238096,784.4464285714286
192,1064.4761904761906,784.1089285714285
193,1065.4761904761906,783.3374999999999
194,1066.3809523809525,782.3732142857141
195,1067.2380952380954,780.9267857142855
196,1068.0317460317463,779.0785714285713
197,1068.809523809524,776.5392857142856
198,1071.1904761904764,771.3803571428572
199,1071.5714285714284,767.7642857142857
200,1071.2857142857142,763.2803571428572
201,1072.5238095238096,758.1214285714286
202,1071.809523809524,753.3000000000001
203,1070.8571428571431,749.057142857143
204,1069.8095238095243,745.1035714285716
205,1068.571428571429,742.0178571428572
206,1067.571428571429,739.607142857143
207,1066.857142857143,738.45
208,1067.1904761904764,738.8839285714286
209,1066.2857142857144,740.2580357142857
210,1064.0476190476193,742.5723214285714
211,1060.9047619047622,745.0794642857143
212,1057.3333333333335,747.249107142857
213,1053.3809523809525,748.8883928571428
214,1049.2380952380952,750.3589285714286
215,1044.7142857142858,751.7089285714285
216,1040.5238095238096,750.7928571428571
217,1037.1904761904761,749.3174999999999
218,1035.7857142857142,750.2721428571429
219,1036.3095238095236,753.6567857142857
220,1037.4047619047617,756.6267857142856
221,1039.0714285714287,759.2303571428572
222,1040.6190476190477,761.9183035714286
223,1042.6190476190477,763.5575892857145
224,1045.0714285714284,764.1482142857144
225,1047.9761904761906,763.6901785714288
226,1051.1666666666667,762.3401785714286
227,1046.2619047619048,760.3151785714286
228,1041.452380952381,757.8803571428572
229,1037.6904761904764,758.4589285714286
230,1035.2380952380952,762.0991071428572
231,1033.2380952380952,765.3776785714285
232,1031.75,767.9089285714285
233,1030.7738095238096,769.5964285714285
234,1030.3095238095239,770.4401785714285
235,1030.3571428571427,770.3919642857143
236,1030.4047619047617,770.2955357142857
237,1030.4047619047617,770.34375
238,1030.4047619047617,770.34375
