,x,y,trust
0,733.3333333333335,472.5,2.0
1,736.6666666666667,479.25,2.0
2,740.0,482.625,2.0
3,743.3333333333335,492.75,2.0
4,740.0,502.875,2.0
5,750.0,513.0,2.0
6,733.3333333333335,523.125,2.0
7,756.6666666666667,529.875,2.0
8,760.0,546.75,2.0
9,766.6666666666667,550.125,2.0
10,776.6666666666667,556.875,2.0
11,783.3333333333335,567.0,2.0
12,786.6666666666667,573.75,2.0
13,796.6666666666667,594.0,2.0
14,806.6666666666667,594.0,2.0
15,820.0,600.75,2.0
16,826.6666666666667,604.125,2.0
17,830.0,607.5,2.0
18,843.3333333333335,621.0,2.0
19,850.0,624.375,2.0
20,853.3333333333335,624.375,2.0
21,863.3333333333335,631.125,2.0
22,873.3333333333335,631.125,2.0
23,876.6666666666667,627.75,2.0
24,880.0,627.75,2.0
25,886.6666666666667,627.75,2.0
26,886.6666666666667,624.375,2.0
27,893.3333333333335,627.75,2.0
28,893.3333333333335,627.75,2.0
29,896.6666666666667,627.75,2.0
30,896.6666666666667,624.375,2.0
31,893.3333333333335,624.375,2.0
32,893.3333333333335,621.0,2.0
33,893.3333333333335,621.0,2.0
34,893.3333333333335,621.0,2.0
35,896.6666666666667,617.625,2.0
36,896.6666666666667,617.625,2.0
37,900.0,614.25,2.0
38,900.0,614.25,2.0
39,903.3333333333335,614.25,2.0
40,910.0,610.875,2.0
41,916.6666666666667,610.875,2.0
42,920.0,610.875,2.0
43,923.3333333333335,607.5,2.0
44,930.0,607.5,2.0
45,936.6666666666667,610.875,2.0
46,943.3333333333335,614.25,2.0
47,946.6666666666667,614.25,2.0
48,950.0,614.25,2.0
49,956.6666666666667,617.625,2.0
50,963.3333333333335,617.625,2.0
51,966.6666666666667,621.0,2.0
52,973.3333333333335,621.0,2.0
53,983.3333333333335,621.0,2.0
54,990.0,624.375,2.0
55,993.3333333333335,627.75,2.0
56,996.6666666666667,624.375,2.0
57,1003.3333333333335,621.0,2.0
58,1010.0,621.0,2.0
59,1013.3333333333335,617.625,2.0
60,1016.6666666666667,617.625,2.0
61,1020.0,614.25,2.0
62,1026.6666666666667,614.25,2.0
63,1033.3333333333335,614.25,2.0
64,1036.6666666666667,607.5,2.0
65,1040.0,604.125,2.0
66,1040.0,600.75,2.0
67,1046.6666666666667,600.75,2.0
68,1050.0,597.375,2.0
69,1053.3333333333335,594.0,2.0
70,1060.0,587.25,2.0
71,1060.0,577.125,2.0
72,1066.6666666666667,580.5,2.0
73,1073.3333333333335,577.125,2.0
74,1080.0,577.125,2.0
75,1086.6666666666667,577.125,2.0
76,1090.0,580.5,2.0
77,1100.0,587.25,2.0
78,1106.6666666666667,590.625,2.0
79,1113.3333333333335,594.0,2.0
80,1116.6666666666667,597.375,2.0
81,1126.6666666666667,600.75,2.0
82,1133.3333333333335,614.25,2.0
83,1140.0,621.0,2.0
84,1150.0,627.75,2.0
85,1156.6666666666667,641.25,2.0
86,1160.0,648.0,2.0
87,1163.3333333333335,654.75,2.0
88,1163.3333333333335,661.5,2.0
89,1163.3333333333335,661.5,2.0
90,1163.3333333333335,658.125,2.0
91,1163.3333333333335,654.75,2.0
92,1160.0,648.0,2.0
93,1153.3333333333335,641.25,2.0
94,1143.3333333333335,631.125,2.0
95,1136.6666666666667,621.0,2.0
96,1130.0,614.25,2.0
97,1123.3333333333335,600.75,2.0
98,1113.3333333333335,594.0,2.0
99,1106.6666666666667,583.875,2.0
100,1096.6666666666667,580.5,2.0
101,1090.0,577.125,2.0
102,1083.3333333333335,573.75,2.0
103,1076.6666666666667,570.375,2.0
104,1066.6666666666667,567.0,2.0
105,1063.3333333333335,567.0,2.0
106,1060.0,570.375,2.0
107,1053.3333333333335,573.75,2.0
108,1050.0,577.125,2.0
109,1043.3333333333335,583.875,2.0
110,1043.3333333333335,594.0,2.0
111,1040.0,604.125,2.0
112,1036.6666666666667,610.875,0.0
113,1033.3333333333335,617.625,2.0
114,1033.3333333333335,627.75,2.0
115,1033.3333333333335,637.875,2.0
116,1036.6666666666667,654.75,2.0
117,1040.0,668.25,2.0
118,1046.6666666666667,678.375,2.0
119,1060.0,678.375,2.0
120,1076.6666666666667,685.125,2.0
121,1103.3333333333335,695.25,2.0
122,1113.3333333333335,678.375,2.0
123,1133.3333333333335,675.0,2.0
124,1130.0,644.625,2.0
125,1136.6666666666667,627.75,2.0
126,1153.3333333333335,624.375,2.0
127,1143.3333333333335,597.375,2.0
128,1146.6666666666667,580.5,2.0
129,1156.6666666666667,570.375,2.0
130,1160.0,553.5,2.0
131,1173.3333333333335,553.5,2.0
132,1143.3333333333335,536.625,2.0
133,1113.3333333333335,523.125,2.0
134,1106.6666666666667,516.375,2.0
135,1100.0,513.0,2.0
136,1100.0,519.75,2.0
137,1090.0,519.75,2.0
138,1106.6666666666667,540.0,2.0
139,1100.0,543.375,2.0
